Iteration,Move,Q,V,N,tU,tR,tT
54,"(2, 3)",0.5,10.0,20.0,1.4781951904296875e-05,0.0033330917358398438,0.003799915313720703
55,"(2, 3)",0.5238095238095238,11.0,21.0,1.9073486328125e-05,0.002897977828979492,0.0031719207763671875
56,"(2, 3)",0.5,11.0,22.0,1.4066696166992188e-05,0.0030889511108398438,0.003340005874633789
57,"(1, 1)",0.5,10.0,20.0,1.5974044799804688e-05,0.00335693359375,0.0036230087280273438
58,"(1, 1)",0.5238095238095238,11.0,21.0,1.9073486328125e-05,0.0031099319458007812,0.0034101009368896484
59,"(1, 1)",0.5454545454545454,12.0,22.0,1.3828277587890625e-05,0.003045797348022461,0.0031468868255615234
60,"(1, 1)",0.5217391304347826,12.0,23.0,1.5020370483398438e-05,0.003429889678955078,0.0036919116973876953
61,"(1, 1)",0.5,12.0,24.0,1.811981201171875e-05,0.0030930042266845703,0.003208160400390625
62,"(2, 3)",0.4782608695652174,11.0,23.0,1.4066696166992188e-05,0.0032701492309570312,0.0035400390625
63,"(3, 5)",0.425,8.5,20.0,1.811981201171875e-05,0.003615140914916992,0.003939151763916016
64,"(1, 1)",0.48,12.0,25.0,2.5987625122070312e-05,0.0029840469360351562,0.003292083740234375
65,"(2, 3)",0.4583333333333333,11.0,24.0,1.5020370483398438e-05,0.003080129623413086,0.0033419132232666016
66,"(3, 5)",0.4523809523809524,9.5,21.0,1.2874603271484375e-05,0.003473043441772461,0.003710031509399414
67,"(3, 5)",0.4318181818181818,9.5,22.0,1.4066696166992188e-05,0.0027909278869628906,0.0030388832092285156
68,"(1, 1)",0.5,13.0,26.0,1.5020370483398438e-05,0.0031261444091796875,0.003387928009033203
69,"(1, 1)",0.48148148148148145,13.0,27.0,1.5974044799804688e-05,0.0032148361206054688,0.003503084182739258
70,"(2, 3)",0.44,11.0,25.0,1.4066696166992188e-05,0.003231048583984375,0.0034911632537841797
71,"(3, 5)",0.41304347826086957,9.5,23.0,1.3113021850585938e-05,0.0030488967895507812,0.0033071041107177734
72,"(1, 1)",0.5,14.0,28.0,1.9073486328125e-05,0.003314971923828125,0.0035941600799560547
73,"(1, 1)",0.4827586206896552,14.0,29.0,1.811981201171875e-05,0.0033271312713623047,0.003625154495239258
74,"(1, 1)",0.5,15.0,30.0,1.5974044799804688e-05,0.003008127212524414,0.0032749176025390625
75,"(1, 1)",0.4838709677419355,15.0,31.0,1.71661376953125e-05,0.003098011016845703,0.0034041404724121094
76,"(2, 3)",0.46153846153846156,12.0,26.0,2.1219253540039062e-05,0.003340005874633789,0.0036821365356445312
77,"(2, 3)",0.4444444444444444,12.0,27.0,1.8835067749023438e-05,0.0029861927032470703,0.003284931182861328
78,"(3, 5)",0.4375,10.5,24.0,1.4066696166992188e-05,0.0029380321502685547,0.0031800270080566406
79,"(3, 5)",0.46,11.5,25.0,1.4066696166992188e-05,0.0029540061950683594,0.0031969547271728516
80,"(3, 5)",0.4807692307692308,12.5,26.0,1.4066696166992188e-05,0.0030350685119628906,0.0033130645751953125
81,"(3, 5)",0.5,13.5,27.0,1.811981201171875e-05,0.0032269954681396484,0.0035300254821777344
82,"(3, 5)",0.48214285714285715,13.5,28.0,1.6927719116210938e-05,0.003632068634033203,0.00394892692565918
83,"(3, 5)",0.46551724137931033,13.5,29.0,2.09808349609375e-05,0.0032939910888671875,0.003609180450439453
84,"(1, 1)",0.5,16.0,32.0,2.002716064453125e-05,0.0030701160430908203,0.003370046615600586
85,"(1, 1)",0.5151515151515151,17.0,33.0,1.5020370483398438e-05,0.0033440589904785156,0.0036339759826660156
86,"(1, 1)",0.5294117647058824,18.0,34.0,1.9073486328125e-05,0.0029320716857910156,0.003203868865966797
87,"(1, 1)",0.5428571428571428,19.0,35.0,2.193450927734375e-05,0.0033597946166992188,0.0034818649291992188
88,"(1, 1)",0.5277777777777778,19.0,36.0,1.71661376953125e-05,0.0029449462890625,0.0032210350036621094
89,"(1, 1)",0.5405405405405406,20.0,37.0,1.71661376953125e-05,0.0029900074005126953,0.0032720565795898438
90,"(1, 1)",0.5526315789473685,21.0,38.0,1.5974044799804688e-05,0.0029740333557128906,0.003226041793823242
91,"(1, 1)",0.5384615384615384,21.0,39.0,1.5020370483398438e-05,0.003052949905395508,0.0032968521118164062
92,"(3, 5)",0.48333333333333334,14.5,30.0,2.002716064453125e-05,0.0023338794708251953,0.0025751590728759766
93,"(3, 5)",0.5,15.5,31.0,1.811981201171875e-05,0.0026979446411132812,0.002933025360107422
94,"(3, 5)",0.484375,15.5,32.0,1.2874603271484375e-05,0.003197908401489258,0.0034439563751220703
95,"(2, 3)",0.42857142857142855,12.0,28.0,2.002716064453125e-05,0.0027179718017578125,0.0029609203338623047
96,"(1, 1)",0.55,22.0,40.0,2.002716064453125e-05,0.003113985061645508,0.0033309459686279297
97,"(1, 1)",0.5365853658536586,22.0,41.0,1.9073486328125e-05,0.002852201461791992,0.003081083297729492
98,"(3, 5)",0.4696969696969697,15.5,33.0,1.4066696166992188e-05,0.0030488967895507812,0.0033049583435058594
99,"(1, 1)",0.5476190476190477,23.0,42.0,1.9788742065429688e-05,0.002777099609375,0.0030078887939453125
100,"(1, 1)",0.5348837209302325,23.0,43.0,1.5020370483398438e-05,0.0030031204223632812,0.003253936767578125
101,"(2, 3)",0.4482758620689655,13.0,29.0,1.8835067749023438e-05,0.002727031707763672,0.002959012985229492
102,"(2, 3)",0.4666666666666667,14.0,30.0,1.811981201171875e-05,0.0029790401458740234,0.0032160282135009766
103,"(2, 3)",0.4838709677419355,15.0,31.0,1.3113021850585938e-05,0.002928018569946289,0.003165006637573242
104,"(2, 3)",0.5,16.0,32.0,1.7881393432617188e-05,0.0026040077209472656,0.0028159618377685547
105,"(2, 3)",0.48484848484848486,16.0,33.0,1.4066696166992188e-05,0.003017902374267578,0.0033690929412841797
106,"(2, 3)",0.47058823529411764,16.0,34.0,1.4066696166992188e-05,0.002938985824584961,0.003180980682373047
107,"(3, 5)",0.45588235294117646,15.5,34.0,1.3828277587890625e-05,0.0028769969940185547,0.003119945526123047
108,"(1, 1)",0.5340909090909091,23.5,44.0,2.288818359375e-05,0.002691030502319336,0.0029277801513671875
109,"(2, 3)",0.4857142857142857,17.0,35.0,1.4066696166992188e-05,0.002973794937133789,0.0032210350036621094
110,"(2, 3)",0.5,18.0,36.0,1.2874603271484375e-05,0.002973794937133789,0.0032138824462890625
111,"(2, 3)",0.4864864864864865,18.0,37.0,1.7881393432617188e-05,0.0027539730072021484,0.002973794937133789
112,"(1, 1)",0.5444444444444444,24.5,45.0,1.5020370483398438e-05,0.002855062484741211,0.003103017807006836
113,"(1, 1)",0.5543478260869565,25.5,46.0,1.5020370483398438e-05,0.003052949905395508,0.0033130645751953125
114,"(1, 1)",0.5425531914893617,25.5,47.0,1.5020370483398438e-05,0.0033969879150390625,0.0036580562591552734
115,"(2, 3)",0.5,19.0,38.0,2.002716064453125e-05,0.002807140350341797,0.0030488967895507812
116,"(2, 3)",0.5128205128205128,20.0,39.0,1.6927719116210938e-05,0.003133058547973633,0.003432035446166992
117,"(2, 3)",0.5,20.0,40.0,1.5020370483398438e-05,0.0028290748596191406,0.0031108856201171875
118,"(1, 1)",0.53125,25.5,48.0,1.5974044799804688e-05,0.002977132797241211,0.003259897232055664
119,"(2, 3)",0.4878048780487805,20.0,41.0,1.4066696166992188e-05,0.002897977828979492,0.003139972686767578
120,"(3, 5)",0.4714285714285714,16.5,35.0,1.3828277587890625e-05,0.0028908252716064453,0.0031239986419677734
121,"(3, 5)",0.4583333333333333,16.5,36.0,1.811981201171875e-05,0.002708911895751953,0.002936124801635742
122,"(1, 1)",0.5204081632653061,25.5,49.0,1.5020370483398438e-05,0.0029449462890625,0.0032188892364501953
123,"(3, 5)",0.44594594594594594,16.5,37.0,3.1948089599609375e-05,0.002819061279296875,0.003061056137084961
124,"(2, 3)",0.5,21.0,42.0,1.3113021850585938e-05,0.003036022186279297,0.0032889842987060547
125,"(2, 3)",0.5116279069767442,22.0,43.0,2.09808349609375e-05,0.003056049346923828,0.003306865692138672
126,"(2, 3)",0.5113636363636364,22.5,44.0,1.9073486328125e-05,0.002975940704345703,0.0032100677490234375
127,"(2, 3)",0.5222222222222223,23.5,45.0,1.2874603271484375e-05,0.0030078887939453125,0.0032470226287841797
128,"(2, 3)",0.532608695652174,24.5,46.0,1.3113021850585938e-05,0.0035619735717773438,0.0038170814514160156
129,"(2, 3)",0.5212765957446809,24.5,47.0,2.09808349609375e-05,0.0029649734497070312,0.003217935562133789
130,"(2, 3)",0.53125,25.5,48.0,1.9073486328125e-05,0.003056049346923828,0.0033080577850341797
131,"(2, 3)",0.5408163265306123,26.5,49.0,1.5020370483398438e-05,0.0028600692749023438,0.003111124038696289
132,"(2, 3)",0.53,26.5,50.0,1.6927719116210938e-05,0.002619028091430664,0.0028350353240966797
133,"(2, 3)",0.5196078431372549,26.5,51.0,1.71661376953125e-05,0.002569913864135742,0.002788066864013672
134,"(1, 1)",0.53,26.5,50.0,1.8835067749023438e-05,0.002604961395263672,0.002816915512084961
135,"(1, 1)",0.5196078431372549,26.5,51.0,1.5974044799804688e-05,0.0027971267700195312,0.003058910369873047
136,"(3, 5)",0.4342105263157895,16.5,38.0,1.9073486328125e-05,0.0026390552520751953,0.0028738975524902344
137,"(2, 3)",0.5192307692307693,27.0,52.0,1.811981201171875e-05,0.002723217010498047,0.0029420852661132812
138,"(1, 1)",0.5096153846153846,26.5,52.0,2.002716064453125e-05,0.0028908252716064453,0.0031189918518066406
139,"(2, 3)",0.5283018867924528,28.0,53.0,1.4066696166992188e-05,0.0028450489044189453,0.0030999183654785156
140,"(2, 3)",0.5185185185185185,28.0,54.0,1.811981201171875e-05,0.002775907516479492,0.0029931068420410156
141,"(2, 3)",0.5272727272727272,29.0,55.0,1.7881393432617188e-05,0.0027120113372802734,0.0029289722442626953
142,"(2, 3)",0.5178571428571429,29.0,56.0,1.7881393432617188e-05,0.002830982208251953,0.0030617713928222656
143,"(1, 1)",0.5,26.5,53.0,1.7881393432617188e-05,0.0035119056701660156,0.0037910938262939453
144,"(3, 5)",0.4230769230769231,16.5,39.0,2.09808349609375e-05,0.002866029739379883,0.0031309127807617188
145,"(2, 3)",0.5087719298245614,29.0,57.0,1.6927719116210938e-05,0.0026268959045410156,0.0028870105743408203
146,"(1, 1)",0.49074074074074076,26.5,54.0,1.5020370483398438e-05,0.0029311180114746094,0.0031681060791015625
147,"(3, 5)",0.4375,17.5,40.0,1.7881393432617188e-05,0.002727031707763672,0.002950906753540039
148,"(3, 5)",0.45121951219512196,18.5,41.0,1.6927719116210938e-05,0.0026869773864746094,0.0029108524322509766
149,"(3, 5)",0.44047619047619047,18.5,42.0,1.2874603271484375e-05,0.002821207046508789,0.003062009811401367
150,"(3, 5)",0.43023255813953487,18.5,43.0,1.7881393432617188e-05,0.002621889114379883,0.0028510093688964844
151,"(2, 3)",0.5,29.0,58.0,1.7881393432617188e-05,0.002635955810546875,0.0029249191284179688
152,"(1, 1)",0.4818181818181818,26.5,55.0,1.5020370483398438e-05,0.003000020980834961,0.003242015838623047
153,"(2, 3)",0.5084745762711864,30.0,59.0,1.7881393432617188e-05,0.002599954605102539,0.0028350353240966797
154,"(2, 3)",0.5166666666666667,31.0,60.0,2.002716064453125e-05,0.003167867660522461,0.003409147262573242
155,"(2, 3)",0.5245901639344263,32.0,61.0,2.002716064453125e-05,0.0031020641326904297,0.0033669471740722656
156,"(2, 3)",0.532258064516129,33.0,62.0,2.002716064453125e-05,0.0029230117797851562,0.0032401084899902344
157,"(2, 3)",0.5396825396825397,34.0,63.0,1.7881393432617188e-05,0.0027740001678466797,0.0030059814453125
158,"(2, 3)",0.546875,35.0,64.0,1.2874603271484375e-05,0.0027730464935302734,0.003010988235473633
159,"(2, 3)",0.5384615384615384,35.0,65.0,1.7881393432617188e-05,0.0027420520782470703,0.002964019775390625
160,"(2, 3)",0.5303030303030303,35.0,66.0,1.811981201171875e-05,0.002665996551513672,0.0028960704803466797
161,"(2, 3)",0.5223880597014925,35.0,67.0,1.7881393432617188e-05,0.002635955810546875,0.002856016159057617
162,"(3, 5)",0.4431818181818182,19.5,44.0,1.7881393432617188e-05,0.002786874771118164,0.003017902374267578
163,"(3, 5)",0.43333333333333335,19.5,45.0,1.8835067749023438e-05,0.002722024917602539,0.0029578208923339844
164,"(2, 3)",0.5147058823529411,35.0,68.0,1.811981201171875e-05,0.0029180049896240234,0.003158092498779297
165,"(1, 1)",0.4732142857142857,26.5,56.0,1.9073486328125e-05,0.0030422210693359375,0.003329038619995117
166,"(3, 5)",0.43478260869565216,20.0,46.0,1.7881393432617188e-05,0.002771139144897461,0.002992868423461914
167,"(3, 5)",0.44680851063829785,21.0,47.0,1.6927719116210938e-05,0.002685070037841797,0.0029120445251464844
168,"(3, 5)",0.4375,21.0,48.0,1.6927719116210938e-05,0.002652883529663086,0.0028820037841796875
169,"(2, 3)",0.5072463768115942,35.0,69.0,1.811981201171875e-05,0.0027208328247070312,0.0029501914978027344
170,"(1, 1)",0.47368421052631576,27.0,57.0,1.5020370483398438e-05,0.002836942672729492,0.0030808448791503906
171,"(3, 5)",0.42857142857142855,21.0,49.0,1.811981201171875e-05,0.0026750564575195312,0.002902984619140625
172,"(1, 1)",0.4827586206896552,28.0,58.0,2.09808349609375e-05,0.002711057662963867,0.002939939498901367
173,"(1, 1)",0.4745762711864407,28.0,59.0,1.5020370483398438e-05,0.002846956253051758,0.003100156784057617
174,"(2, 3)",0.5,35.0,70.0,1.7881393432617188e-05,0.0027561187744140625,0.002972841262817383
175,"(1, 1)",0.4666666666666667,28.0,60.0,2.09808349609375e-05,0.003100872039794922,0.0033371448516845703
176,"(3, 5)",0.42,21.0,50.0,1.5020370483398438e-05,0.0032329559326171875,0.003484010696411133
177,"(2, 3)",0.49295774647887325,35.0,71.0,1.811981201171875e-05,0.0027189254760742188,0.0029401779174804688
178,"(1, 1)",0.47540983606557374,29.0,61.0,2.09808349609375e-05,0.0028429031372070312,0.0030670166015625
179,"(1, 1)",0.46774193548387094,29.0,62.0,1.9073486328125e-05,0.002707958221435547,0.002927064895629883
180,"(1, 1)",0.4603174603174603,29.0,63.0,2.002716064453125e-05,0.002727985382080078,0.002950906753540039
181,"(3, 5)",0.43137254901960786,22.0,51.0,1.3113021850585938e-05,0.0028989315032958984,0.003133058547973633
182,"(3, 5)",0.4423076923076923,23.0,52.0,1.6927719116210938e-05,0.0027501583099365234,0.0029649734497070312
183,"(3, 5)",0.4339622641509434,23.0,53.0,1.7881393432617188e-05,0.0027570724487304688,0.0029859542846679688
184,"(3, 5)",0.42592592592592593,23.0,54.0,1.7881393432617188e-05,0.002719879150390625,0.0029489994049072266
185,"(2, 3)",0.5,36.0,72.0,1.8835067749023438e-05,0.002638101577758789,0.0028688907623291016
186,"(2, 3)",0.4931506849315068,36.0,73.0,2.002716064453125e-05,0.002961874008178711,0.0031969547271728516
187,"(2, 3)",0.5,37.0,74.0,1.9073486328125e-05,0.002891063690185547,0.0031270980834960938
188,"(2, 3)",0.49333333333333335,37.0,75.0,1.2874603271484375e-05,0.002852916717529297,0.003092050552368164
189,"(1, 1)",0.46875,30.0,64.0,1.9073486328125e-05,0.002647876739501953,0.002875089645385742
190,"(1, 1)",0.46153846153846156,30.0,65.0,1.5020370483398438e-05,0.0029947757720947266,0.0032329559326171875
191,"(2, 3)",0.4868421052631579,37.0,76.0,1.4066696166992188e-05,0.0029349327087402344,0.0031719207763671875
192,"(3, 5)",0.43636363636363634,24.0,55.0,1.9073486328125e-05,0.002635955810546875,0.002866029739379883
193,"(3, 5)",0.42857142857142855,24.0,56.0,1.7881393432617188e-05,0.0028028488159179688,0.0030438899993896484
194,"(1, 1)",0.4696969696969697,31.0,66.0,1.5020370483398438e-05,0.002955913543701172,0.0031981468200683594
195,"(1, 1)",0.4626865671641791,31.0,67.0,2.002716064453125e-05,0.0028090476989746094,0.0030379295349121094
196,"(3, 5)",0.43859649122807015,25.0,57.0,1.811981201171875e-05,0.0028450489044189453,0.0030770301818847656
197,"(3, 5)",0.43103448275862066,25.0,58.0,1.811981201171875e-05,0.0026869773864746094,0.0029201507568359375
198,"(1, 1)",0.45588235294117646,31.0,68.0,1.8835067749023438e-05,0.002752065658569336,0.0030298233032226562
199,"(2, 3)",0.4805194805194805,37.0,77.0,1.7881393432617188e-05,0.002888917922973633,0.0031239986419677734
200,"(3, 5)",0.423728813559322,25.0,59.0,1.7881393432617188e-05,0.0026199817657470703,0.0028488636016845703
201,"(2, 3)",0.48717948717948717,38.0,78.0,1.9073486328125e-05,0.0029020309448242188,0.0031239986419677734
202,"(2, 3)",0.4936708860759494,39.0,79.0,1.9073486328125e-05,0.002705097198486328,0.002947092056274414
203,"(2, 3)",0.4875,39.0,80.0,1.9073486328125e-05,0.002855062484741211,0.003086090087890625
204,"(2, 3)",0.48148148148148145,39.0,81.0,1.7881393432617188e-05,0.0027189254760742188,0.0029480457305908203
205,"(1, 1)",0.463768115942029,32.0,69.0,2.09808349609375e-05,0.0028269290924072266,0.0030498504638671875
206,"(1, 1)",0.4714285714285714,33.0,70.0,2.002716064453125e-05,0.0027229785919189453,0.002947092056274414
207,"(1, 1)",0.4788732394366197,34.0,71.0,1.5020370483398438e-05,0.0028150081634521484,0.002917051315307617
208,"(1, 1)",0.4722222222222222,34.0,72.0,1.9073486328125e-05,0.0029230117797851562,0.0031480789184570312
209,"(1, 1)",0.4794520547945205,35.0,73.0,2.193450927734375e-05,0.0027670860290527344,0.0029997825622558594
210,"(1, 1)",0.47297297297297297,35.0,74.0,2.09808349609375e-05,0.002743959426879883,0.0029718875885009766
211,"(1, 1)",0.48,36.0,75.0,1.9073486328125e-05,0.002724170684814453,0.0029451847076416016
212,"(1, 1)",0.47368421052631576,36.0,76.0,2.193450927734375e-05,0.0028810501098632812,0.0031189918518066406
213,"(3, 5)",0.43333333333333335,26.0,60.0,2.002716064453125e-05,0.002749919891357422,0.002975940704345703
214,"(3, 5)",0.4262295081967213,26.0,61.0,1.8835067749023438e-05,0.0028040409088134766,0.003042936325073242
215,"(1, 1)",0.4805194805194805,37.0,77.0,2.09808349609375e-05,0.0027480125427246094,0.0029861927032470703
216,"(1, 1)",0.47435897435897434,37.0,78.0,1.5020370483398438e-05,0.0029201507568359375,0.003178834915161133
217,"(3, 5)",0.41935483870967744,26.0,62.0,1.8835067749023438e-05,0.002839803695678711,0.003078937530517578
218,"(2, 3)",0.4878048780487805,40.0,82.0,2.002716064453125e-05,0.0028290748596191406,0.003061056137084961
219,"(2, 3)",0.4819277108433735,40.0,83.0,1.4066696166992188e-05,0.0028738975524902344,0.003120899200439453
220,"(1, 1)",0.4810126582278481,38.0,79.0,1.621246337890625e-05,0.003036975860595703,0.0032911300659179688
221,"(1, 1)",0.4875,39.0,80.0,1.5020370483398438e-05,0.0028231143951416016,0.003078937530517578
222,"(1, 1)",0.48148148148148145,39.0,81.0,2.002716064453125e-05,0.002803802490234375,0.0030329227447509766
223,"(1, 1)",0.47560975609756095,39.0,82.0,2.002716064453125e-05,0.002933979034423828,0.003172159194946289
224,"(2, 3)",0.47619047619047616,40.0,84.0,2.09808349609375e-05,0.0026731491088867188,0.0029108524322509766
225,"(1, 1)",0.4819277108433735,40.0,83.0,2.4080276489257812e-05,0.00292205810546875,0.0031561851501464844
226,"(1, 1)",0.4880952380952381,41.0,84.0,1.9073486328125e-05,0.0028591156005859375,0.00308990478515625
227,"(1, 1)",0.4823529411764706,41.0,85.0,2.193450927734375e-05,0.002763032913208008,0.003000974655151367
228,"(1, 1)",0.4883720930232558,42.0,86.0,2.002716064453125e-05,0.0026810169219970703,0.002902984619140625
229,"(1, 1)",0.4942528735632184,43.0,87.0,2.002716064453125e-05,0.002763032913208008,0.0029850006103515625
230,"(1, 1)",0.48863636363636365,43.0,88.0,2.2172927856445312e-05,0.0029048919677734375,0.003141164779663086
231,"(1, 1)",0.4943820224719101,44.0,89.0,2.09808349609375e-05,0.0028641223907470703,0.0030908584594726562
232,"(1, 1)",0.5,45.0,90.0,1.9073486328125e-05,0.0028450489044189453,0.003072977066040039
233,"(1, 1)",0.5,45.5,91.0,1.9788742065429688e-05,0.0028209686279296875,0.0030438899993896484
234,"(1, 1)",0.4945652173913043,45.5,92.0,2.09808349609375e-05,0.002875089645385742,0.00310516357421875
235,"(1, 1)",0.5,46.5,93.0,2.002716064453125e-05,0.0027990341186523438,0.003031015396118164
236,"(1, 1)",0.5053191489361702,47.5,94.0,1.71661376953125e-05,0.003286123275756836,0.0035691261291503906
237,"(1, 1)",0.5105263157894737,48.5,95.0,2.193450927734375e-05,0.0030469894409179688,0.0032999515533447266
238,"(1, 1)",0.5052083333333334,48.5,96.0,2.5033950805664062e-05,0.0030059814453125,0.0032720565795898438
239,"(1, 1)",0.5103092783505154,49.5,97.0,2.4080276489257812e-05,0.002888917922973633,0.003133058547973633
240,"(1, 1)",0.5051020408163265,49.5,98.0,1.7881393432617188e-05,0.0029587745666503906,0.00323486328125
241,"(3, 5)",0.4126984126984127,26.0,63.0,2.002716064453125e-05,0.0027730464935302734,0.0030090808868408203
242,"(1, 1)",0.51010101010101,50.5,99.0,2.002716064453125e-05,0.0033168792724609375,0.0035538673400878906
243,"(1, 1)",0.505,50.5,100.0,2.7894973754882812e-05,0.003679990768432617,0.004042863845825195
244,"(2, 3)",0.47058823529411764,40.0,85.0,3.0040740966796875e-05,0.0032300949096679688,0.0035409927368164062
245,"(1, 1)",0.5099009900990099,51.5,101.0,2.4080276489257812e-05,0.003471851348876953,0.003751039505004883
246,"(1, 1)",0.5147058823529411,52.5,102.0,2.8848648071289062e-05,0.0030100345611572266,0.003276824951171875
