Iteration,Move,Q,V,N,tU,tR,tT
99,"(7, 6)",0.6818181818181818,7.5,11.0,1.5974044799804688e-05,0.0021910667419433594,0.002415895462036133
100,"(3, 5)",0.7272727272727273,8.0,11.0,1.6927719116210938e-05,0.0021240711212158203,0.0023539066314697266
101,"(3, 6)",0.75,9.0,12.0,1.71661376953125e-05,0.002017974853515625,0.0023131370544433594
102,"(3, 5)",0.6666666666666666,8.0,12.0,1.5974044799804688e-05,0.002056121826171875,0.002276182174682617
103,"(3, 6)",0.7692307692307693,10.0,13.0,1.5974044799804688e-05,0.0020699501037597656,0.0022821426391601562
104,"(4, 1)",0.7692307692307693,10.0,13.0,2.002716064453125e-05,0.0021209716796875,0.002357959747314453
105,"(3, 6)",0.7857142857142857,11.0,14.0,1.5974044799804688e-05,0.0021491050720214844,0.0023729801177978516
106,"(4, 1)",0.7142857142857143,10.0,14.0,1.8835067749023438e-05,0.002135038375854492,0.002360820770263672
107,"(3, 2)",0.7083333333333334,8.5,12.0,1.7881393432617188e-05,0.0024590492248535156,0.002671957015991211
108,"(7, 6)",0.625,7.5,12.0,1.6927719116210938e-05,0.0020279884338378906,0.002251863479614258
109,"(3, 6)",0.8,12.0,15.0,1.5974044799804688e-05,0.0019690990447998047,0.0021970272064208984
110,"(3, 2)",0.7307692307692307,9.5,13.0,1.71661376953125e-05,0.0020821094512939453,0.002298116683959961
111,"(3, 6)",0.8125,13.0,16.0,1.5974044799804688e-05,0.002051115036010742,0.002268075942993164
112,"(5, 3)",0.2857142857142857,2.0,7.0,1.1920928955078125e-05,0.0020830631256103516,0.0022869110107421875
113,"(0, 6)",0.5555555555555556,5.0,9.0,1.7881393432617188e-05,0.0020360946655273438,0.0022649765014648438
114,"(3, 2)",0.75,10.5,14.0,1.71661376953125e-05,0.0019729137420654297,0.0021920204162597656
115,"(6, 6)",0.5,5.0,10.0,1.5974044799804688e-05,0.0019378662109375,0.0021538734436035156
116,"(0, 6)",0.6,6.0,10.0,1.6927719116210938e-05,0.0020051002502441406,0.0022280216217041016
117,"(1, 6)",0.6,6.0,10.0,1.1920928955078125e-05,0.002213001251220703,0.0024178028106689453
118,"(3, 6)",0.7647058823529411,13.0,17.0,1.5974044799804688e-05,0.0020079612731933594,0.0022258758544921875
119,"(6, 1)",0.5909090909090909,6.5,11.0,1.1920928955078125e-05,0.002126932144165039,0.002331972122192383
120,"(0, 6)",0.6363636363636364,7.0,11.0,1.7881393432617188e-05,0.0020689964294433594,0.002288818359375
121,"(1, 6)",0.5454545454545454,6.0,11.0,1.9073486328125e-05,0.0022199153900146484,0.002435922622680664
122,"(3, 2)",0.7666666666666667,11.5,15.0,1.6927719116210938e-05,0.0021071434020996094,0.002315998077392578
123,"(1, 4)",0.6666666666666666,8.0,12.0,1.811981201171875e-05,0.002017974853515625,0.002234220504760742
124,"(0, 6)",0.5833333333333334,7.0,12.0,1.6927719116210938e-05,0.002026081085205078,0.0022590160369873047
125,"(3, 2)",0.78125,12.5,16.0,1.6927719116210938e-05,0.002035856246948242,0.002252817153930664
126,"(1, 4)",0.6923076923076923,9.0,13.0,1.7881393432617188e-05,0.002042055130004883,0.002260923385620117
127,"(3, 5)",0.6153846153846154,8.0,13.0,1.5974044799804688e-05,0.0021140575408935547,0.0023279190063476562
128,"(3, 2)",0.7941176470588235,13.5,17.0,1.7881393432617188e-05,0.0020079612731933594,0.0022249221801757812
129,"(5, 1)",0.2,1.0,5.0,1.0967254638671875e-05,0.002135038375854492,0.002344846725463867
130,"(5, 1)",0.3333333333333333,2.0,6.0,1.1920928955078125e-05,0.0020749568939208984,0.0022821426391601562
131,"(5, 1)",0.42857142857142855,3.0,7.0,1.2159347534179688e-05,0.002218961715698242,0.002431154251098633
132,"(5, 1)",0.5,4.0,8.0,1.2159347534179688e-05,0.0021779537200927734,0.002389192581176758
133,"(5, 1)",0.5,4.5,9.0,1.1920928955078125e-05,0.0021719932556152344,0.0023899078369140625
134,"(1, 4)",0.6428571428571429,9.0,14.0,1.6927719116210938e-05,0.00209808349609375,0.0023109912872314453
135,"(3, 2)",0.8055555555555556,14.5,18.0,1.7881393432617188e-05,0.0026700496673583984,0.002895832061767578
136,"(4, 1)",0.6666666666666666,10.0,15.0,2.384185791015625e-05,0.0021500587463378906,0.0024328231811523438
137,"(5, 1)",0.55,5.5,10.0,1.1920928955078125e-05,0.002112865447998047,0.0023140907287597656
138,"(3, 2)",0.7631578947368421,14.5,19.0,1.71661376953125e-05,0.0020401477813720703,0.002256155014038086
139,"(5, 1)",0.5909090909090909,6.5,11.0,1.1205673217773438e-05,0.0020859241485595703,0.002292156219482422
140,"(6, 1)",0.625,7.5,12.0,1.3113021850585938e-05,0.002147197723388672,0.0023641586303710938
141,"(5, 1)",0.5416666666666666,6.5,12.0,1.8835067749023438e-05,0.002054929733276367,0.0022759437561035156
142,"(6, 1)",0.5769230769230769,7.5,13.0,2.002716064453125e-05,0.0020630359649658203,0.002292156219482422
143,"(7, 6)",0.5769230769230769,7.5,13.0,1.9073486328125e-05,0.0019838809967041016,0.002249002456665039
144,"(3, 6)",0.7777777777777778,14.0,18.0,1.5974044799804688e-05,0.0019729137420654297,0.002187013626098633
145,"(3, 6)",0.7894736842105263,15.0,19.0,1.5974044799804688e-05,0.0019729137420654297,0.002195119857788086
146,"(3, 6)",0.8,16.0,20.0,1.5020370483398438e-05,0.002022981643676758,0.0022401809692382812
147,"(3, 6)",0.7619047619047619,16.0,21.0,1.5974044799804688e-05,0.0020880699157714844,0.0023620128631591797
148,"(6, 6)",0.5454545454545454,6.0,11.0,1.5974044799804688e-05,0.002123117446899414,0.0023360252380371094
149,"(6, 6)",0.5,6.0,12.0,1.5974044799804688e-05,0.0021119117736816406,0.0023279190063476562
150,"(1, 6)",0.5833333333333334,7.0,12.0,1.7881393432617188e-05,0.0019888877868652344,0.0022208690643310547
151,"(0, 6)",0.6153846153846154,8.0,13.0,1.6927719116210938e-05,0.002016782760620117,0.002235889434814453
152,"(1, 6)",0.5384615384615384,7.0,13.0,1.811981201171875e-05,0.002048015594482422,0.0022690296173095703
153,"(0, 6)",0.6428571428571429,9.0,14.0,1.5974044799804688e-05,0.002053976058959961,0.0022759437561035156
154,"(3, 5)",0.5714285714285714,8.0,14.0,1.5974044799804688e-05,0.0020470619201660156,0.0022699832916259766
155,"(3, 2)",0.775,15.5,20.0,1.71661376953125e-05,0.0025272369384765625,0.002768993377685547
156,"(1, 4)",0.6,9.0,15.0,2.5987625122070312e-05,0.002518892288208008,0.0028200149536132812
157,"(0, 6)",0.6666666666666666,10.0,15.0,2.193450927734375e-05,0.0025320053100585938,0.0028090476989746094
158,"(5, 3)",0.375,3.0,8.0,1.9073486328125e-05,0.002302885055541992,0.0025370121002197266
159,"(5, 3)",0.4444444444444444,4.0,9.0,1.8835067749023438e-05,0.0021409988403320312,0.0023717880249023438
160,"(5, 3)",0.4,4.0,10.0,1.71661376953125e-05,0.0020368099212646484,0.002254962921142578
161,"(0, 6)",0.625,10.0,16.0,1.6927719116210938e-05,0.0021162033081054688,0.0023469924926757812
162,"(4, 1)",0.625,10.0,16.0,2.002716064453125e-05,0.002043008804321289,0.0022699832916259766
163,"(3, 2)",0.7857142857142857,16.5,21.0,1.6927719116210938e-05,0.0020601749420166016,0.002296924591064453
164,"(3, 2)",0.75,16.5,22.0,1.7881393432617188e-05,0.002089977264404297,0.002315044403076172
165,"(5, 1)",0.5,6.5,13.0,1.9073486328125e-05,0.002007007598876953,0.0022230148315429688
166,"(6, 1)",0.6071428571428571,8.5,14.0,1.9073486328125e-05,0.002062082290649414,0.002295970916748047
167,"(7, 6)",0.6071428571428571,8.5,14.0,1.9073486328125e-05,0.001984119415283203,0.002215147018432617
168,"(6, 1)",0.6333333333333333,9.5,15.0,1.811981201171875e-05,0.0020380020141601562,0.002256155014038086
169,"(7, 6)",0.5666666666666667,8.5,15.0,1.71661376953125e-05,0.0019969940185546875,0.002214193344116211
170,"(3, 6)",0.7727272727272727,17.0,22.0,1.5974044799804688e-05,0.0023849010467529297,0.0026290416717529297
171,"(6, 1)",0.59375,9.5,16.0,1.9073486328125e-05,0.0020301342010498047,0.002246856689453125
172,"(3, 6)",0.782608695652174,18.0,23.0,1.5020370483398438e-05,0.002106904983520508,0.0023200511932373047
173,"(3, 6)",0.75,18.0,24.0,1.5020370483398438e-05,0.002135038375854492,0.0023789405822753906
174,"(3, 2)",0.717391304347826,16.5,23.0,3.314018249511719e-05,0.0020079612731933594,0.0022330284118652344
175,"(3, 5)",0.5333333333333333,8.0,15.0,1.5974044799804688e-05,0.0019960403442382812,0.0022149085998535156
176,"(1, 6)",0.5714285714285714,8.0,14.0,1.7881393432617188e-05,0.002012014389038086,0.002232074737548828
177,"(1, 6)",0.6,9.0,15.0,1.811981201171875e-05,0.002084016799926758,0.0023040771484375
178,"(1, 4)",0.5625,9.0,16.0,1.7881393432617188e-05,0.0020771026611328125,0.002290010452270508
179,"(1, 6)",0.625,10.0,16.0,1.7881393432617188e-05,0.0020139217376708984,0.0022318363189697266
180,"(0, 6)",0.6470588235294118,11.0,17.0,1.7881393432617188e-05,0.0020029544830322266,0.0022308826446533203
181,"(1, 6)",0.5882352941176471,10.0,17.0,1.9073486328125e-05,0.002081155776977539,0.002299070358276367
182,"(4, 1)",0.5882352941176471,10.0,17.0,1.9073486328125e-05,0.0021309852600097656,0.002351999282836914
183,"(6, 6)",0.46153846153846156,6.0,13.0,1.5974044799804688e-05,0.0019881725311279297,0.0022149085998535156
184,"(0, 6)",0.6666666666666666,12.0,18.0,1.811981201171875e-05,0.001981973648071289,0.002206087112426758
185,"(0, 6)",0.6842105263157895,13.0,19.0,1.6927719116210938e-05,0.001979827880859375,0.0022039413452148438
186,"(0, 6)",0.65,13.0,20.0,1.6927719116210938e-05,0.0020821094512939453,0.0023031234741210938
187,"(5, 3)",0.36363636363636365,4.0,11.0,1.5974044799804688e-05,0.0020389556884765625,0.002251148223876953
188,"(3, 6)",0.72,18.0,25.0,1.5974044799804688e-05,0.0021240711212158203,0.0023419857025146484
189,"(6, 1)",0.6176470588235294,10.5,17.0,1.9073486328125e-05,0.0020079612731933594,0.0022280216217041016
190,"(6, 1)",0.6388888888888888,11.5,18.0,2.002716064453125e-05,0.002056121826171875,0.0022771358489990234
191,"(7, 6)",0.53125,8.5,16.0,1.6927719116210938e-05,0.002071857452392578,0.002290010452270508
192,"(6, 1)",0.6578947368421053,12.5,19.0,2.002716064453125e-05,0.002135038375854492,0.002360105514526367
193,"(6, 1)",0.675,13.5,20.0,2.002716064453125e-05,0.001984119415283203,0.002207040786743164
194,"(6, 1)",0.6904761904761905,14.5,21.0,1.8835067749023438e-05,0.002071857452392578,0.0023539066314697266
195,"(5, 1)",0.5,7.0,14.0,1.811981201171875e-05,0.0021321773529052734,0.0023801326751708984
196,"(6, 1)",0.7045454545454546,15.5,22.0,1.9073486328125e-05,0.002040863037109375,0.0022590160369873047
197,"(6, 1)",0.717391304347826,16.5,23.0,1.9073486328125e-05,0.0020341873168945312,0.0022521018981933594
198,"(3, 2)",0.7291666666666666,17.5,24.0,1.9073486328125e-05,0.0024139881134033203,0.002660989761352539
199,"(6, 1)",0.7291666666666666,17.5,24.0,2.5033950805664062e-05,0.0026721954345703125,0.0029540061950683594
200,"(3, 2)",0.74,18.5,25.0,2.193450927734375e-05,0.0024559497833251953,0.0027179718017578125
201,"(6, 1)",0.7,17.5,25.0,2.1219253540039062e-05,0.0021698474884033203,0.0024161338806152344
202,"(3, 2)",0.7115384615384616,18.5,26.0,1.9073486328125e-05,0.0021889209747314453,0.0023109912872314453
203,"(0, 6)",0.6666666666666666,14.0,21.0,1.6927719116210938e-05,0.0020399093627929688,0.0022668838500976562
204,"(1, 6)",0.6111111111111112,11.0,18.0,1.811981201171875e-05,0.0020189285278320312,0.002237081527709961
205,"(1, 6)",0.631578947368421,12.0,19.0,1.6927719116210938e-05,0.002168893814086914,0.002404928207397461
206,"(1, 6)",0.65,13.0,20.0,1.7881393432617188e-05,0.0019788742065429688,0.0021920204162597656
207,"(4, 1)",0.5555555555555556,10.0,18.0,1.7881393432617188e-05,0.0021610260009765625,0.0023779869079589844
208,"(1, 6)",0.6666666666666666,14.0,21.0,1.8835067749023438e-05,0.002022981643676758,0.0022478103637695312
209,"(0, 6)",0.6818181818181818,15.0,22.0,1.71661376953125e-05,0.002074003219604492,0.0021860599517822266
210,"(1, 6)",0.6363636363636364,14.0,22.0,1.9073486328125e-05,0.002093076705932617,0.002321958541870117
211,"(1, 4)",0.5882352941176471,10.0,17.0,1.811981201171875e-05,0.002460956573486328,0.002682924270629883
212,"(1, 4)",0.6111111111111112,11.0,18.0,1.8835067749023438e-05,0.0019860267639160156,0.0021038055419921875
213,"(1, 4)",0.631578947368421,12.0,19.0,1.71661376953125e-05,0.0020079612731933594,0.0022220611572265625
214,"(1, 4)",0.65,13.0,20.0,1.811981201171875e-05,0.0020291805267333984,0.0022530555725097656
215,"(1, 4)",0.6428571428571429,13.5,21.0,1.7881393432617188e-05,0.002061128616333008,0.0022780895233154297
216,"(0, 6)",0.6521739130434783,15.0,23.0,1.71661376953125e-05,0.002207040786743164,0.0024361610412597656
217,"(3, 5)",0.5625,9.0,16.0,1.5974044799804688e-05,0.002068042755126953,0.0022759437561035156
218,"(3, 5)",0.5294117647058824,9.0,17.0,1.5974044799804688e-05,0.0019559860229492188,0.0020668506622314453
219,"(5, 1)",0.5333333333333333,8.0,15.0,1.9073486328125e-05,0.0020380020141601562,0.002254009246826172
220,"(5, 1)",0.53125,8.5,16.0,1.9073486328125e-05,0.002051115036010742,0.002262115478515625
221,"(3, 6)",0.7307692307692307,19.0,26.0,1.6927719116210938e-05,0.001986980438232422,0.002213001251220703
222,"(3, 6)",0.7407407407407407,20.0,27.0,1.6927719116210938e-05,0.0020101070404052734,0.0022459030151367188
223,"(6, 6)",0.5,7.0,14.0,1.5974044799804688e-05,0.00208282470703125,0.002318143844604492
224,"(6, 6)",0.5333333333333333,8.0,15.0,1.6927719116210938e-05,0.0021028518676757812,0.002321958541870117
225,"(6, 6)",0.5625,9.0,16.0,1.5974044799804688e-05,0.002051115036010742,0.0023081302642822266
226,"(6, 6)",0.5294117647058824,9.0,17.0,1.621246337890625e-05,0.002112865447998047,0.002353191375732422
227,"(3, 6)",0.75,21.0,28.0,1.5974044799804688e-05,0.002045154571533203,0.002270936965942383
228,"(3, 6)",0.7241379310344828,21.0,29.0,1.6927719116210938e-05,0.002117156982421875,0.002334117889404297
229,"(1, 4)",0.6590909090909091,14.5,22.0,1.6927719116210938e-05,0.0021638870239257812,0.002393960952758789
230,"(1, 4)",0.6739130434782609,15.5,23.0,1.811981201171875e-05,0.0019550323486328125,0.0021779537200927734
231,"(1, 4)",0.6458333333333334,15.5,24.0,1.71661376953125e-05,0.0021491050720214844,0.002360105514526367
232,"(6, 1)",0.7115384615384616,18.5,26.0,1.9073486328125e-05,0.0019919872283935547,0.0022318363189697266
233,"(5, 3)",0.3333333333333333,4.0,12.0,1.71661376953125e-05,0.002170085906982422,0.0023851394653320312
234,"(3, 2)",0.7222222222222222,19.5,27.0,1.7881393432617188e-05,0.002090930938720703,0.002309083938598633
235,"(6, 1)",0.6851851851851852,18.5,27.0,2.002716064453125e-05,0.0020380020141601562,0.002279043197631836
236,"(3, 2)",0.7321428571428571,20.5,28.0,1.8835067749023438e-05,0.0020182132720947266,0.0022377967834472656
237,"(5, 1)",0.5588235294117647,9.5,17.0,1.9073486328125e-05,0.002073049545288086,0.002299070358276367
238,"(5, 1)",0.5833333333333334,10.5,18.0,1.9073486328125e-05,0.0020041465759277344,0.0022230148315429688
239,"(5, 1)",0.6052631578947368,11.5,19.0,1.9073486328125e-05,0.002490997314453125,0.0027980804443359375
240,"(5, 1)",0.625,12.5,20.0,2.193450927734375e-05,0.0023720264434814453,0.002658843994140625
241,"(5, 1)",0.5952380952380952,12.5,21.0,1.811981201171875e-05,0.002019166946411133,0.002135038375854492
242,"(7, 6)",0.5,8.5,17.0,1.811981201171875e-05,0.002025127410888672,0.0022470951080322266
243,"(3, 2)",0.7413793103448276,21.5,29.0,1.7881393432617188e-05,0.001972198486328125,0.0021848678588867188
244,"(3, 2)",0.75,22.5,30.0,1.811981201171875e-05,0.002061128616333008,0.0022780895233154297
245,"(3, 2)",0.7580645161290323,23.5,31.0,1.811981201171875e-05,0.0020859241485595703,0.0023059844970703125
246,"(3, 2)",0.734375,23.5,32.0,1.7881393432617188e-05,0.0019910335540771484,0.002232074737548828
247,"(0, 6)",0.6666666666666666,16.0,24.0,1.7881393432617188e-05,0.001986980438232422,0.002207040786743164
248,"(0, 6)",0.64,16.0,25.0,1.7881393432617188e-05,0.001992940902709961,0.0022149085998535156
249,"(1, 6)",0.6086956521739131,14.0,23.0,1.811981201171875e-05,0.001993894577026367,0.002213001251220703
250,"(3, 6)",0.7333333333333333,22.0,30.0,1.621246337890625e-05,0.0020799636840820312,0.002293109893798828
