Iteration,Move,Q,V,N,tU,tR,tT
22,"(4, 1)",0.0,0.0,6.0,7.152557373046875e-06,0.00012993812561035156,0.000244140625
23,"(0, 2)",0.0,0.0,6.0,6.9141387939453125e-06,0.00013518333435058594,0.00024390220642089844
24,"(0, 4)",0.0,0.0,6.0,7.867813110351562e-06,0.00010514259338378906,0.00021696090698242188
25,"(3, 0)",0.0,0.0,7.0,6.9141387939453125e-06,0.0001468658447265625,0.0002551078796386719
26,"(3, 1)",0.0,0.0,7.0,7.152557373046875e-06,0.00013113021850585938,0.0002410411834716797
27,"(4, 1)",0.0,0.0,7.0,7.152557373046875e-06,0.0001399517059326172,0.0002529621124267578
28,"(0, 2)",0.0,0.0,7.0,7.152557373046875e-06,0.000125885009765625,0.00023818016052246094
29,"(0, 4)",0.0,0.0,7.0,7.867813110351562e-06,0.0001418590545654297,0.000247955322265625
30,"(3, 0)",0.0,0.0,8.0,8.106231689453125e-06,0.000141143798828125,0.00025010108947753906
31,"(3, 1)",0.0,0.0,8.0,8.106231689453125e-06,0.00011110305786132812,0.00021600723266601562
32,"(4, 1)",0.0,0.0,8.0,6.9141387939453125e-06,0.00013709068298339844,0.0002448558807373047
33,"(0, 2)",0.0,0.0,8.0,1.3113021850585938e-05,0.00011610984802246094,0.0002410411834716797
34,"(0, 4)",0.0,0.0,8.0,1.2159347534179688e-05,0.0001239776611328125,0.0002541542053222656
35,"(3, 0)",0.0,0.0,9.0,7.152557373046875e-06,0.0001289844512939453,0.0002410411834716797
36,"(3, 1)",0.0,0.0,9.0,1.3113021850585938e-05,0.00011110305786132812,0.00023508071899414062
37,"(4, 1)",0.0,0.0,9.0,1.2874603271484375e-05,9.107589721679688e-05,0.0002129077911376953
38,"(0, 2)",0.0,0.0,9.0,1.1920928955078125e-05,0.00011205673217773438,0.00023698806762695312
39,"(0, 4)",0.0,0.0,9.0,1.1920928955078125e-05,0.00011205673217773438,0.00023698806762695312
40,"(3, 0)",0.0,0.0,10.0,1.4066696166992188e-05,0.00011897087097167969,0.00024890899658203125
41,"(3, 1)",0.0,0.0,10.0,1.3113021850585938e-05,0.00010395050048828125,0.0002269744873046875
42,"(4, 1)",0.0,0.0,10.0,1.3113021850585938e-05,9.989738464355469e-05,0.00022411346435546875
43,"(0, 2)",0.0,0.0,10.0,1.1920928955078125e-05,0.00010895729064941406,0.00023484230041503906
44,"(0, 4)",0.0,0.0,10.0,1.2159347534179688e-05,0.00011301040649414062,0.00023603439331054688
45,"(3, 0)",0.0,0.0,11.0,1.4066696166992188e-05,0.00010704994201660156,0.0002300739288330078
46,"(3, 1)",0.0,0.0,11.0,1.2874603271484375e-05,0.00011491775512695312,0.00024199485778808594
47,"(4, 1)",0.0,0.0,11.0,1.2874603271484375e-05,0.00010609626770019531,0.0002338886260986328
48,"(0, 2)",0.0,0.0,11.0,1.3113021850585938e-05,0.00011301040649414062,0.0002319812774658203
49,"(0, 4)",0.0,0.0,11.0,1.1920928955078125e-05,7.915496826171875e-05,0.00020003318786621094
50,"(3, 0)",0.0,0.0,12.0,1.4066696166992188e-05,0.00010895729064941406,0.00023889541625976562
51,"(3, 1)",0.0,0.0,12.0,1.3113021850585938e-05,0.00011205673217773438,0.00024008750915527344
52,"(4, 1)",0.0,0.0,12.0,1.3113021850585938e-05,0.00011110305786132812,0.00023508071899414062
53,"(0, 2)",0.0,0.0,12.0,1.1920928955078125e-05,0.00011920928955078125,0.0003769397735595703
54,"(0, 4)",0.0,0.0,12.0,1.3113021850585938e-05,0.00011396408081054688,0.00024700164794921875
55,"(3, 0)",0.0,0.0,13.0,1.4066696166992188e-05,0.00011301040649414062,0.0002410411834716797
56,"(3, 1)",0.0,0.0,13.0,1.3113021850585938e-05,0.00010991096496582031,0.00023508071899414062
57,"(4, 1)",0.0,0.0,13.0,1.2874603271484375e-05,0.00010704994201660156,0.00023293495178222656
58,"(0, 2)",0.0,0.0,13.0,1.3113021850585938e-05,0.00010800361633300781,0.00023603439331054688
59,"(0, 4)",0.0,0.0,13.0,1.1920928955078125e-05,0.00011682510375976562,0.00024390220642089844
60,"(3, 0)",0.0,0.0,14.0,1.2874603271484375e-05,0.00010895729064941406,0.0002357959747314453
61,"(3, 1)",0.0,0.0,14.0,1.2874603271484375e-05,8.702278137207031e-05,0.0001819133758544922
62,"(4, 1)",0.0,0.0,14.0,1.3113021850585938e-05,0.00010704994201660156,0.0002319812774658203
63,"(0, 2)",0.0,0.0,14.0,1.2159347534179688e-05,0.00011610984802246094,0.0002460479736328125
64,"(0, 4)",0.0,0.0,14.0,1.2159347534179688e-05,0.00011014938354492188,0.00024008750915527344
65,"(3, 0)",0.0,0.0,15.0,1.3113021850585938e-05,0.0001201629638671875,0.00024509429931640625
66,"(3, 1)",0.0,0.0,15.0,1.1920928955078125e-05,0.00011014938354492188,0.0002319812774658203
67,"(4, 1)",0.0,0.0,15.0,1.2874603271484375e-05,0.00010395050048828125,0.00023293495178222656
68,"(0, 2)",0.0,0.0,15.0,1.3113021850585938e-05,0.00010704994201660156,0.0002300739288330078
69,"(0, 4)",0.0,0.0,15.0,1.1920928955078125e-05,0.0001049041748046875,0.00022912025451660156
70,"(3, 0)",0.0,0.0,16.0,1.3828277587890625e-05,0.00011801719665527344,0.0002410411834716797
71,"(3, 1)",0.0,0.0,16.0,1.2874603271484375e-05,9.894371032714844e-05,0.00022101402282714844
72,"(4, 1)",0.0,0.0,16.0,1.2874603271484375e-05,0.00010609626770019531,0.0002288818359375
73,"(0, 2)",0.0,0.0,16.0,1.2159347534179688e-05,0.00010180473327636719,0.0002219676971435547
74,"(0, 4)",0.0,0.0,16.0,1.1920928955078125e-05,0.00010395050048828125,0.00020194053649902344
75,"(3, 0)",0.0,0.0,17.0,1.3113021850585938e-05,0.00010204315185546875,0.00022602081298828125
76,"(3, 1)",0.0,0.0,17.0,1.3113021850585938e-05,8.487701416015625e-05,0.0002129077911376953
77,"(4, 1)",0.0,0.0,17.0,1.2874603271484375e-05,0.00011110305786132812,0.00023293495178222656
78,"(0, 2)",0.0,0.0,17.0,1.1920928955078125e-05,0.00010895729064941406,0.00023293495178222656
79,"(0, 4)",0.0,0.0,17.0,1.2159347534179688e-05,9.202957153320312e-05,0.0001881122589111328
80,"(3, 0)",0.0,0.0,18.0,1.4066696166992188e-05,0.0001049041748046875,0.00020313262939453125
81,"(3, 1)",0.0,0.0,18.0,1.2874603271484375e-05,0.00010704994201660156,0.0002319812774658203
82,"(4, 1)",0.0,0.0,18.0,1.2874603271484375e-05,8.20159912109375e-05,0.00020503997802734375
83,"(0, 2)",0.0,0.0,18.0,1.5020370483398438e-05,8.20159912109375e-05,0.00021600723266601562
84,"(0, 4)",0.0,0.0,18.0,1.2874603271484375e-05,0.00011992454528808594,0.00024890899658203125
85,"(3, 0)",0.0,0.0,19.0,1.2874603271484375e-05,8.797645568847656e-05,0.00021791458129882812
86,"(3, 1)",0.0,0.0,19.0,1.3113021850585938e-05,7.510185241699219e-05,0.00019812583923339844
87,"(4, 1)",0.0,0.0,19.0,1.3113021850585938e-05,0.00010895729064941406,0.00023293495178222656
88,"(0, 2)",0.0,0.0,19.0,1.1920928955078125e-05,0.00011897087097167969,0.00024580955505371094
89,"(0, 4)",0.0,0.0,19.0,1.2874603271484375e-05,0.00010895729064941406,0.0002338886260986328
90,"(3, 0)",0.0,0.0,20.0,1.3113021850585938e-05,0.00011706352233886719,0.00024700164794921875
91,"(3, 1)",0.0,0.0,20.0,1.2874603271484375e-05,0.00011110305786132812,0.00023889541625976562
92,"(4, 1)",0.0,0.0,20.0,1.3113021850585938e-05,0.00011587142944335938,0.00023818016052246094
93,"(0, 2)",0.0,0.0,20.0,1.2874603271484375e-05,0.00010704994201660156,0.0002338886260986328
94,"(0, 4)",0.0,0.0,20.0,1.3113021850585938e-05,0.00010609626770019531,0.0002410411834716797
95,"(3, 0)",0.0,0.0,21.0,1.2874603271484375e-05,0.00010895729064941406,0.00023484230041503906
96,"(3, 1)",0.0,0.0,21.0,1.1920928955078125e-05,0.00011110305786132812,0.0002338886260986328
97,"(4, 1)",0.0,0.0,21.0,1.3113021850585938e-05,0.00012183189392089844,0.00024509429931640625
98,"(0, 2)",0.0,0.0,21.0,1.5020370483398438e-05,8.106231689453125e-05,0.00021409988403320312
99,"(0, 4)",0.0,0.0,21.0,1.2159347534179688e-05,9.894371032714844e-05,0.0002219676971435547
100,"(3, 0)",0.0,0.0,22.0,1.2874603271484375e-05,0.00013899803161621094,0.0002818107604980469
101,"(3, 1)",0.0,0.0,22.0,1.2874603271484375e-05,0.00010800361633300781,0.00022983551025390625
102,"(4, 1)",0.0,0.0,22.0,1.2874603271484375e-05,0.00010609626770019531,0.0002009868621826172
103,"(0, 2)",0.0,0.0,22.0,1.5974044799804688e-05,9.107589721679688e-05,0.00022602081298828125
104,"(0, 4)",0.0,0.0,22.0,1.2159347534179688e-05,0.00010800361633300781,0.00023317337036132812
105,"(3, 0)",0.0,0.0,23.0,1.3113021850585938e-05,0.00011515617370605469,0.00024199485778808594
106,"(3, 1)",0.0,0.0,23.0,1.2159347534179688e-05,0.00011801719665527344,0.0002970695495605469
107,"(4, 1)",0.0,0.0,23.0,1.4066696166992188e-05,0.00011110305786132812,0.00024008750915527344
108,"(0, 2)",0.0,0.0,23.0,1.621246337890625e-05,7.987022399902344e-05,0.00021600723266601562
109,"(0, 4)",0.0,0.0,23.0,1.5974044799804688e-05,9.298324584960938e-05,0.00022792816162109375
110,"(3, 0)",0.0,0.0,24.0,1.4066696166992188e-05,0.00011301040649414062,0.00024318695068359375
111,"(3, 1)",0.0,0.0,24.0,1.2874603271484375e-05,0.00010800361633300781,0.00023603439331054688
112,"(4, 1)",0.0,0.0,24.0,1.3113021850585938e-05,0.00010514259338378906,0.00023102760314941406
113,"(0, 2)",0.0,0.0,24.0,1.2159347534179688e-05,0.00011396408081054688,0.00023698806762695312
114,"(0, 4)",0.0,0.0,24.0,1.2874603271484375e-05,7.891654968261719e-05,0.00020384788513183594
115,"(3, 0)",0.0,0.0,25.0,1.3828277587890625e-05,0.00011110305786132812,0.00020694732666015625
116,"(3, 1)",0.0,0.0,25.0,1.3113021850585938e-05,0.00010204315185546875,0.00022792816162109375
117,"(4, 1)",0.0,0.0,25.0,1.4066696166992188e-05,0.00010609626770019531,0.00023102760314941406
118,"(0, 2)",0.0,0.0,25.0,1.2159347534179688e-05,0.0001068115234375,0.0002300739288330078
119,"(0, 4)",0.0,0.0,25.0,1.2159347534179688e-05,0.00011301040649414062,0.00023603439331054688
120,"(3, 0)",0.0,0.0,26.0,1.4066696166992188e-05,0.0001201629638671875,0.00024509429931640625
121,"(3, 1)",0.0,0.0,26.0,1.2159347534179688e-05,0.00011301040649414062,0.00023698806762695312
122,"(4, 1)",0.0,0.0,26.0,1.1920928955078125e-05,9.989738464355469e-05,0.00022292137145996094
123,"(0, 2)",0.0,0.0,26.0,1.5020370483398438e-05,7.796287536621094e-05,0.00020694732666015625
124,"(0, 4)",0.0,0.0,26.0,1.3113021850585938e-05,0.00010800361633300781,0.00020599365234375
125,"(3, 0)",0.0,0.0,27.0,1.2874603271484375e-05,0.00011181831359863281,0.00023794174194335938
126,"(3, 1)",0.0,0.0,27.0,1.3113021850585938e-05,0.00011396408081054688,0.00023603439331054688
127,"(4, 1)",0.0,0.0,27.0,1.3113021850585938e-05,7.414817810058594e-05,0.00020003318786621094
128,"(0, 2)",0.0,0.0,27.0,1.621246337890625e-05,7.891654968261719e-05,0.00021600723266601562
129,"(0, 4)",0.0,0.0,27.0,1.1920928955078125e-05,0.00010991096496582031,0.00020384788513183594
130,"(3, 0)",0.0,0.0,28.0,1.3828277587890625e-05,0.00011801719665527344,0.00024700164794921875
131,"(3, 1)",0.0,0.0,28.0,1.6927719116210938e-05,7.891654968261719e-05,0.00021195411682128906
132,"(4, 1)",0.0,0.0,28.0,1.2874603271484375e-05,0.00010013580322265625,0.0002238750457763672
133,"(0, 2)",0.0,0.0,28.0,1.621246337890625e-05,8.58306884765625e-05,0.000225067138671875
134,"(0, 4)",0.0,0.0,28.0,1.5974044799804688e-05,9.202957153320312e-05,0.00022602081298828125
135,"(3, 0)",0.0,0.0,29.0,1.4066696166992188e-05,0.00010704994201660156,0.0002040863037109375
136,"(3, 1)",0.0,0.0,29.0,1.71661376953125e-05,8.511543273925781e-05,0.0002281665802001953
137,"(4, 1)",0.0,0.0,29.0,1.71661376953125e-05,8.320808410644531e-05,0.00022411346435546875
138,"(0, 2)",0.0,0.0,29.0,1.71661376953125e-05,9.179115295410156e-05,0.00022912025451660156
139,"(0, 4)",0.0,0.0,29.0,1.71661376953125e-05,9.179115295410156e-05,0.00022411346435546875
140,"(3, 0)",0.0,0.0,30.0,1.4066696166992188e-05,0.00011491775512695312,0.0002532005310058594
141,"(3, 1)",0.0,0.0,30.0,1.5974044799804688e-05,8.20159912109375e-05,0.00021600723266601562
142,"(4, 1)",0.0,0.0,30.0,1.71661376953125e-05,7.82012939453125e-05,0.00021195411682128906
143,"(0, 2)",0.0,0.0,30.0,1.6927719116210938e-05,7.104873657226562e-05,0.00020003318786621094
144,"(0, 4)",0.0,0.0,30.0,1.5974044799804688e-05,8.797645568847656e-05,0.00021600723266601562
145,"(3, 0)",0.0,0.0,31.0,1.2874603271484375e-05,7.891654968261719e-05,0.0002028942108154297
146,"(3, 1)",0.0,0.0,31.0,1.2874603271484375e-05,0.0001049041748046875,0.00022482872009277344
147,"(4, 1)",0.0,0.0,31.0,1.5974044799804688e-05,8.106231689453125e-05,0.0002110004425048828
148,"(0, 2)",0.0,0.0,31.0,1.5974044799804688e-05,8.606910705566406e-05,0.00021409988403320312
149,"(0, 4)",0.0,0.0,31.0,1.5974044799804688e-05,7.796287536621094e-05,0.0002200603485107422
150,"(3, 0)",0.0,0.0,32.0,1.4066696166992188e-05,0.00010895729064941406,0.00020503997802734375
151,"(3, 1)",0.0,0.0,32.0,1.5974044799804688e-05,7.700920104980469e-05,0.0002598762512207031
152,"(4, 1)",0.0,0.0,32.0,1.3828277587890625e-05,0.00011014938354492188,0.00023698806762695312
153,"(0, 2)",0.0,0.0,32.0,1.5020370483398438e-05,8.296966552734375e-05,0.00023317337036132812
154,"(0, 4)",0.0,0.0,32.0,1.9788742065429688e-05,0.0001010894775390625,0.00026488304138183594
155,"(3, 0)",0.0,0.0,33.0,2.09808349609375e-05,9.894371032714844e-05,0.0002570152282714844
156,"(3, 1)",0.0,0.0,33.0,2.09808349609375e-05,9.703636169433594e-05,0.0002560615539550781
157,"(4, 1)",0.0,0.0,33.0,2.002716064453125e-05,9.298324584960938e-05,0.0003218650817871094
158,"(0, 2)",0.0,0.0,33.0,1.9073486328125e-05,9.703636169433594e-05,0.0002541542053222656
159,"(0, 4)",0.0,0.0,33.0,1.8835067749023438e-05,9.703636169433594e-05,0.0002548694610595703
160,"(3, 0)",0.0,0.0,34.0,2.002716064453125e-05,0.0001010894775390625,0.00022912025451660156
161,"(3, 1)",0.0,0.0,34.0,1.8835067749023438e-05,8.392333984375e-05,0.00023889541625976562
162,"(4, 1)",0.0,0.0,34.0,1.9073486328125e-05,8.296966552734375e-05,0.00023508071899414062
163,"(0, 2)",0.0,0.0,34.0,1.9073486328125e-05,9.489059448242188e-05,0.00024700164794921875
164,"(0, 4)",0.0,0.0,34.0,1.9073486328125e-05,9.202957153320312e-05,0.0002560615539550781
165,"(3, 0)",0.0,0.0,35.0,1.5974044799804688e-05,0.00011706352233886719,0.0002720355987548828
166,"(3, 1)",0.0,0.0,35.0,2.09808349609375e-05,9.298324584960938e-05,0.0002551078796386719
167,"(4, 1)",0.0,0.0,35.0,2.002716064453125e-05,9.393692016601562e-05,0.00025582313537597656
168,"(0, 2)",0.0,0.0,35.0,2.09808349609375e-05,8.511543273925781e-05,0.00025200843811035156
169,"(0, 4)",0.0,0.0,35.0,2.09808349609375e-05,0.0001049041748046875,0.00027489662170410156
170,"(3, 0)",0.0,0.0,36.0,1.6927719116210938e-05,0.000141143798828125,0.0003018379211425781
171,"(3, 1)",0.0,0.0,36.0,2.193450927734375e-05,9.298324584960938e-05,0.00028204917907714844
172,"(4, 1)",0.0,0.0,36.0,2.4080276489257812e-05,0.00010800361633300781,0.0002961158752441406
173,"(0, 2)",0.0,0.0,36.0,2.2172927856445312e-05,0.00011110305786132812,0.0002930164337158203
174,"(0, 4)",0.0,0.0,36.0,2.4080276489257812e-05,0.00011301040649414062,0.0002980232238769531
175,"(3, 0)",0.0,0.0,37.0,1.8835067749023438e-05,0.00012803077697753906,0.00029087066650390625
176,"(3, 1)",0.0,0.0,37.0,2.002716064453125e-05,8.702278137207031e-05,0.0002391338348388672
177,"(4, 1)",0.0,0.0,37.0,1.9073486328125e-05,9.393692016601562e-05,0.0002410411834716797
178,"(0, 2)",0.0,0.0,37.0,1.811981201171875e-05,8.988380432128906e-05,0.0002391338348388672
179,"(0, 4)",0.0,0.0,37.0,1.7881393432617188e-05,8.988380432128906e-05,0.00024700164794921875
180,"(3, 0)",0.0,0.0,38.0,1.621246337890625e-05,0.0001251697540283203,0.00027108192443847656
181,"(3, 1)",0.0,0.0,38.0,1.9073486328125e-05,8.988380432128906e-05,0.00024008750915527344
182,"(4, 1)",0.0,0.0,38.0,1.8835067749023438e-05,8.797645568847656e-05,0.00023484230041503906
183,"(0, 2)",0.0,0.0,38.0,1.811981201171875e-05,1.5020370483398438e-05,0.00015616416931152344
184,"(0, 4)",0.0,0.0,38.0,1.7881393432617188e-05,9.608268737792969e-05,0.0002570152282714844
185,"(3, 0)",0.0,0.0,39.0,1.5020370483398438e-05,0.00011205673217773438,0.00024890899658203125
186,"(3, 1)",0.0,0.0,39.0,2.002716064453125e-05,8.296966552734375e-05,0.00023794174194335938
187,"(4, 1)",0.0,0.0,39.0,2.002716064453125e-05,9.584426879882812e-05,0.0002491474151611328
188,"(0, 2)",0.0,0.0,39.0,1.9788742065429688e-05,8.106231689453125e-05,0.0002319812774658203
189,"(0, 4)",0.0,0.0,39.0,1.8835067749023438e-05,9.107589721679688e-05,0.0002429485321044922
190,"(3, 0)",0.0,0.0,40.0,2.002716064453125e-05,7.796287536621094e-05,0.0002269744873046875
191,"(3, 1)",0.0,0.0,40.0,1.6927719116210938e-05,7.581710815429688e-05,0.0002090930938720703
192,"(4, 1)",0.0,0.0,40.0,1.811981201171875e-05,8.082389831542969e-05,0.00021719932556152344
193,"(0, 2)",0.0,0.0,40.0,1.7881393432617188e-05,8.106231689453125e-05,0.0002129077911376953
194,"(0, 4)",0.0,0.0,40.0,1.6927719116210938e-05,5.1975250244140625e-05,0.00018596649169921875
195,"(3, 0)",0.0,0.0,41.0,1.9073486328125e-05,8.20159912109375e-05,0.0002300739288330078
196,"(3, 1)",0.0,0.0,41.0,1.9073486328125e-05,8.392333984375e-05,0.00023794174194335938
197,"(4, 1)",0.0,0.0,41.0,1.9073486328125e-05,8.797645568847656e-05,0.00023698806762695312
198,"(0, 2)",0.0,0.0,41.0,1.811981201171875e-05,8.821487426757812e-05,0.00023317337036132812
199,"(0, 4)",0.0,0.0,41.0,1.7881393432617188e-05,6.914138793945312e-05,0.00021696090698242188
200,"(3, 0)",0.0,0.0,42.0,1.2874603271484375e-05,0.0001049041748046875,0.0002288818359375
201,"(3, 1)",0.0,0.0,42.0,1.7881393432617188e-05,9.012222290039062e-05,0.00022602081298828125
202,"(4, 1)",0.0,0.0,42.0,1.6927719116210938e-05,6.985664367675781e-05,0.0002090930938720703
203,"(0, 2)",0.0,0.0,42.0,1.6927719116210938e-05,8.797645568847656e-05,0.00022482872009277344
204,"(0, 4)",0.0,0.0,42.0,1.71661376953125e-05,8.487701416015625e-05,0.0002219676971435547
205,"(3, 0)",0.0,0.0,43.0,1.9073486328125e-05,8.20159912109375e-05,0.00027298927307128906
206,"(3, 1)",0.0,0.0,43.0,1.8835067749023438e-05,7.891654968261719e-05,0.0002148151397705078
207,"(4, 1)",0.0,0.0,43.0,1.811981201171875e-05,8.106231689453125e-05,0.00024008750915527344
208,"(0, 2)",0.0,0.0,43.0,1.6927719116210938e-05,8.893013000488281e-05,0.00023102760314941406
209,"(0, 4)",0.0,0.0,43.0,1.7881393432617188e-05,9.512901306152344e-05,0.00024509429931640625
210,"(3, 0)",0.0,0.0,44.0,2.002716064453125e-05,8.106231689453125e-05,0.00022602081298828125
211,"(3, 1)",0.0,0.0,44.0,1.7881393432617188e-05,5.698204040527344e-05,0.00020194053649902344
212,"(4, 1)",0.0,0.0,44.0,1.7881393432617188e-05,8.606910705566406e-05,0.0002238750457763672
213,"(0, 2)",0.0,0.0,44.0,1.6927719116210938e-05,8.20159912109375e-05,0.0002219676971435547
214,"(0, 4)",0.0,0.0,44.0,1.7881393432617188e-05,8.702278137207031e-05,0.00022292137145996094
215,"(3, 0)",0.0,0.0,45.0,1.9073486328125e-05,8.797645568847656e-05,0.0002231597900390625
216,"(3, 1)",0.0,0.0,45.0,1.811981201171875e-05,5.602836608886719e-05,0.00019502639770507812
217,"(4, 1)",0.0,0.0,45.0,1.71661376953125e-05,8.106231689453125e-05,0.00021505355834960938
218,"(0, 2)",0.0,0.0,45.0,1.6927719116210938e-05,7.796287536621094e-05,0.00021195411682128906
219,"(0, 4)",0.0,0.0,45.0,1.811981201171875e-05,5.7220458984375e-05,0.0001881122589111328
220,"(3, 0)",0.0,0.0,46.0,1.9073486328125e-05,8.106231689453125e-05,0.0002200603485107422
221,"(3, 1)",0.0,0.0,46.0,1.6927719116210938e-05,7.796287536621094e-05,0.00021004676818847656
222,"(4, 1)",0.0,0.0,46.0,1.7881393432617188e-05,8.797645568847656e-05,0.00022792816162109375
223,"(0, 2)",0.0,0.0,46.0,1.71661376953125e-05,7.081031799316406e-05,0.00020813941955566406
224,"(0, 4)",0.0,0.0,46.0,1.6927719116210938e-05,8.106231689453125e-05,0.00021696090698242188
225,"(3, 0)",0.0,0.0,47.0,1.7881393432617188e-05,7.605552673339844e-05,0.00021505355834960938
226,"(3, 1)",0.0,0.0,47.0,1.6927719116210938e-05,8.893013000488281e-05,0.00020384788513183594
227,"(4, 1)",0.0,0.0,47.0,1.71661376953125e-05,9.012222290039062e-05,0.00023317337036132812
228,"(0, 2)",0.0,0.0,47.0,1.5974044799804688e-05,0.00010395050048828125,0.00023794174194335938
229,"(0, 4)",0.0,0.0,47.0,1.6927719116210938e-05,8.20159912109375e-05,0.0002148151397705078
230,"(3, 0)",0.0,0.0,48.0,3.814697265625e-05,9.393692016601562e-05,0.00026702880859375
231,"(3, 1)",0.0,0.0,48.0,1.71661376953125e-05,8.702278137207031e-05,0.00021409988403320312
232,"(4, 1)",0.0,0.0,48.0,1.6927719116210938e-05,9.012222290039062e-05,0.0002300739288330078
233,"(0, 2)",0.0,0.0,48.0,1.7881393432617188e-05,9.489059448242188e-05,0.0002410411834716797
234,"(0, 4)",0.0,0.0,48.0,1.9073486328125e-05,9.989738464355469e-05,0.00024700164794921875
235,"(3, 0)",0.0,0.0,49.0,2.002716064453125e-05,8.797645568847656e-05,0.0002319812774658203
236,"(3, 1)",0.0,0.0,49.0,1.8835067749023438e-05,9.489059448242188e-05,0.00023603439331054688
237,"(4, 1)",0.0,0.0,49.0,1.71661376953125e-05,8.797645568847656e-05,0.0002231597900390625
238,"(0, 2)",0.0,0.0,49.0,1.5974044799804688e-05,8.893013000488281e-05,0.00022101402282714844
239,"(0, 4)",0.0,0.0,49.0,1.5974044799804688e-05,6.413459777832031e-05,0.00019693374633789062
240,"(3, 0)",0.0,0.0,50.0,1.811981201171875e-05,8.511543273925781e-05,0.00021314620971679688
241,"(3, 1)",0.0,0.0,50.0,1.6927719116210938e-05,7.104873657226562e-05,0.00020599365234375
242,"(4, 1)",0.0,0.0,50.0,1.7881393432617188e-05,8.106231689453125e-05,0.00021409988403320312
243,"(0, 2)",0.0,0.0,50.0,1.7881393432617188e-05,7.700920104980469e-05,0.000209808349609375
244,"(0, 4)",0.0,0.0,50.0,1.6927719116210938e-05,8.392333984375e-05,0.0002319812774658203
245,"(3, 0)",0.0,0.0,51.0,1.8835067749023438e-05,8.082389831542969e-05,0.00022101402282714844
246,"(3, 1)",0.0,0.0,51.0,1.8835067749023438e-05,8.296966552734375e-05,0.0002238750457763672
247,"(4, 1)",0.0,0.0,51.0,1.8835067749023438e-05,8.106231689453125e-05,0.00021982192993164062
248,"(0, 2)",0.0,0.0,51.0,1.71661376953125e-05,8.606910705566406e-05,0.000225067138671875
249,"(0, 4)",0.0,0.0,51.0,1.71661376953125e-05,0.00012612342834472656,0.0002791881561279297
250,"(3, 0)",0.0,0.0,52.0,2.288818359375e-05,9.989738464355469e-05,0.00027489662170410156
251,"(3, 1)",0.0,0.0,52.0,2.2172927856445312e-05,0.00010013580322265625,0.00026917457580566406
252,"(4, 1)",0.0,0.0,52.0,2.193450927734375e-05,0.00011992454528808594,0.0002810955047607422
253,"(0, 2)",0.0,0.0,52.0,1.811981201171875e-05,9.107589721679688e-05,0.00030112266540527344
254,"(0, 4)",0.0,0.0,52.0,2.002716064453125e-05,9.393692016601562e-05,0.0002541542053222656
255,"(3, 0)",0.0,0.0,53.0,2.09808349609375e-05,8.916854858398438e-05,0.00023889541625976562
256,"(3, 1)",0.0,0.0,53.0,1.9073486328125e-05,9.608268737792969e-05,0.00024700164794921875
257,"(4, 1)",0.0,0.0,53.0,1.9073486328125e-05,9.799003601074219e-05,0.00025010108947753906
