Iteration,Move,Q,V,N,tU,tR,tT
22,"(0, 2)",0.8571428571428571,6.0,7.0,1.1920928955078125e-05,4.100799560546875e-05,0.00017404556274414062
23,"(6, 0)",0.8571428571428571,6.0,7.0,1.3113021850585938e-05,4.00543212890625e-05,0.00017404556274414062
24,"(0, 4)",0.875,7.0,8.0,1.2159347534179688e-05,4.315376281738281e-05,0.00017595291137695312
25,"(4, 0)",0.875,7.0,8.0,1.1920928955078125e-05,4.9114227294921875e-05,0.0001838207244873047
26,"(0, 2)",0.875,7.0,8.0,1.1920928955078125e-05,4.792213439941406e-05,0.00018787384033203125
27,"(6, 0)",0.875,7.0,8.0,1.4066696166992188e-05,4.410743713378906e-05,0.00017499923706054688
28,"(0, 4)",0.8888888888888888,8.0,9.0,1.1920928955078125e-05,4.506111145019531e-05,0.00018095970153808594
29,"(4, 0)",0.8888888888888888,8.0,9.0,1.1920928955078125e-05,1.4066696166992188e-05,0.0001480579376220703
30,"(0, 2)",0.8888888888888888,8.0,9.0,1.0967254638671875e-05,4.100799560546875e-05,0.00018596649169921875
31,"(6, 0)",0.8888888888888888,8.0,9.0,1.2159347534179688e-05,4.38690185546875e-05,0.0001621246337890625
32,"(0, 4)",0.9,9.0,10.0,1.5020370483398438e-05,2.384185791015625e-05,0.00015401840209960938
33,"(4, 0)",0.9,9.0,10.0,1.4066696166992188e-05,2.288818359375e-05,0.00015115737915039062
34,"(0, 2)",0.9,9.0,10.0,1.3828277587890625e-05,2.3126602172851562e-05,0.00014901161193847656
35,"(6, 0)",0.9,9.0,10.0,1.1920928955078125e-05,4.506111145019531e-05,0.00014495849609375
36,"(0, 4)",0.9090909090909091,10.0,11.0,1.5020370483398438e-05,9.059906005859375e-06,8.106231689453125e-05
37,"(4, 0)",0.9090909090909091,10.0,11.0,1.4066696166992188e-05,1.4066696166992188e-05,8.511543273925781e-05
38,"(0, 2)",0.9090909090909091,10.0,11.0,1.3828277587890625e-05,2.288818359375e-05,0.0001499652862548828
39,"(6, 0)",0.9090909090909091,10.0,11.0,1.1920928955078125e-05,3.600120544433594e-05,0.00015592575073242188
40,"(0, 4)",0.9166666666666666,11.0,12.0,1.4066696166992188e-05,2.288818359375e-05,0.00015306472778320312
41,"(4, 0)",0.9166666666666666,11.0,12.0,1.6927719116210938e-05,4.0531158447265625e-06,0.00014090538024902344
42,"(0, 2)",0.9166666666666666,11.0,12.0,1.3828277587890625e-05,2.3126602172851562e-05,0.0001537799835205078
43,"(6, 0)",0.9166666666666666,11.0,12.0,1.1920928955078125e-05,4.291534423828125e-05,0.00016188621520996094
44,"(0, 4)",0.9230769230769231,12.0,13.0,1.5020370483398438e-05,1.6927719116210938e-05,0.000141143798828125
45,"(4, 0)",0.9230769230769231,12.0,13.0,1.4066696166992188e-05,2.09808349609375e-05,0.00014591217041015625
46,"(0, 2)",0.9230769230769231,12.0,13.0,1.5020370483398438e-05,1.7881393432617188e-05,0.0001461505889892578
47,"(6, 0)",0.9230769230769231,12.0,13.0,1.1920928955078125e-05,3.3855438232421875e-05,0.0001499652862548828
48,"(0, 4)",0.9285714285714286,13.0,14.0,1.4066696166992188e-05,2.09808349609375e-05,0.00014710426330566406
49,"(4, 0)",0.9285714285714286,13.0,14.0,1.4066696166992188e-05,2.09808349609375e-05,0.00015306472778320312
50,"(0, 2)",0.9285714285714286,13.0,14.0,1.4066696166992188e-05,2.4080276489257812e-05,0.00015401840209960938
51,"(6, 0)",0.9285714285714286,13.0,14.0,1.1920928955078125e-05,4.410743713378906e-05,0.00016689300537109375
52,"(0, 4)",0.9333333333333333,14.0,15.0,1.5020370483398438e-05,1.5020370483398438e-05,8.58306884765625e-05
53,"(4, 0)",0.9333333333333333,14.0,15.0,1.4066696166992188e-05,2.3126602172851562e-05,0.00015020370483398438
54,"(0, 2)",0.9333333333333333,14.0,15.0,1.5020370483398438e-05,9.059906005859375e-06,8.106231689453125e-05
55,"(6, 0)",0.9333333333333333,14.0,15.0,1.2159347534179688e-05,3.600120544433594e-05,0.0001552104949951172
56,"(0, 4)",0.9375,15.0,16.0,1.6927719116210938e-05,4.0531158447265625e-06,0.00014090538024902344
57,"(4, 0)",0.9375,15.0,16.0,2.002716064453125e-05,3.814697265625e-06,0.0001010894775390625
58,"(0, 2)",0.9375,15.0,16.0,1.5974044799804688e-05,4.0531158447265625e-06,0.0001430511474609375
59,"(6, 0)",0.9375,15.0,16.0,1.1920928955078125e-05,4.00543212890625e-05,0.00028586387634277344
60,"(0, 4)",0.9411764705882353,16.0,17.0,1.5974044799804688e-05,1.0013580322265625e-05,8.511543273925781e-05
61,"(4, 0)",0.9411764705882353,16.0,17.0,1.5020370483398438e-05,1.5020370483398438e-05,8.702278137207031e-05
62,"(0, 2)",0.9411764705882353,16.0,17.0,1.6927719116210938e-05,4.0531158447265625e-06,0.0001430511474609375
63,"(6, 0)",0.9411764705882353,16.0,17.0,1.1920928955078125e-05,4.410743713378906e-05,0.00017309188842773438
64,"(0, 4)",0.9444444444444444,17.0,18.0,1.5974044799804688e-05,3.0994415283203125e-06,0.00012993812561035156
65,"(4, 0)",0.9444444444444444,17.0,18.0,1.5020370483398438e-05,4.0531158447265625e-06,0.00012803077697753906
66,"(0, 2)",0.9444444444444444,17.0,18.0,1.5020370483398438e-05,3.0994415283203125e-06,0.0001289844512939453
67,"(6, 0)",0.9444444444444444,17.0,18.0,1.0967254638671875e-05,3.0994415283203125e-05,0.0001380443572998047
68,"(0, 4)",0.9473684210526315,18.0,19.0,1.4066696166992188e-05,1.9073486328125e-05,0.00013589859008789062
69,"(4, 0)",0.9473684210526315,18.0,19.0,1.5974044799804688e-05,3.0994415283203125e-06,0.0001270771026611328
70,"(0, 2)",0.9473684210526315,18.0,19.0,1.3113021850585938e-05,1.8835067749023438e-05,0.00013399124145507812
71,"(6, 0)",0.9473684210526315,18.0,19.0,1.4066696166992188e-05,1.7881393432617188e-05,0.00013303756713867188
72,"(0, 4)",0.95,19.0,20.0,1.811981201171875e-05,4.0531158447265625e-06,9.107589721679688e-05
73,"(4, 0)",0.95,19.0,20.0,1.6927719116210938e-05,2.86102294921875e-06,9.107589721679688e-05
74,"(0, 2)",0.95,19.0,20.0,1.71661376953125e-05,4.0531158447265625e-06,9.107589721679688e-05
75,"(6, 0)",0.95,19.0,20.0,1.3113021850585938e-05,1.7881393432617188e-05,0.00013208389282226562
76,"(0, 4)",0.9523809523809523,20.0,21.0,1.3828277587890625e-05,1.2874603271484375e-05,7.700920104980469e-05
77,"(4, 0)",0.9523809523809523,20.0,21.0,1.5974044799804688e-05,4.0531158447265625e-06,0.00012993812561035156
78,"(0, 2)",0.9523809523809523,20.0,21.0,1.4066696166992188e-05,9.059906005859375e-06,7.295608520507812e-05
79,"(6, 0)",0.9523809523809523,20.0,21.0,2.6941299438476562e-05,1.4781951904296875e-05,0.00014495849609375
80,"(0, 4)",0.9545454545454546,21.0,22.0,1.5974044799804688e-05,3.814697265625e-06,0.00013589859008789062
81,"(4, 0)",0.9545454545454546,21.0,22.0,1.9073486328125e-05,4.0531158447265625e-06,9.512901306152344e-05
82,"(0, 2)",0.9545454545454546,21.0,22.0,1.5020370483398438e-05,4.0531158447265625e-06,0.00013399124145507812
83,"(6, 0)",0.9545454545454546,21.0,22.0,1.5020370483398438e-05,1.9073486328125e-05,0.00014209747314453125
84,"(0, 4)",0.9565217391304348,22.0,23.0,1.3828277587890625e-05,7.867813110351562e-06,7.605552673339844e-05
85,"(4, 0)",0.9565217391304348,22.0,23.0,1.4066696166992188e-05,1.3113021850585938e-05,8.0108642578125e-05
86,"(0, 2)",0.9565217391304348,22.0,23.0,1.9073486328125e-05,3.0994415283203125e-06,9.393692016601562e-05
87,"(6, 0)",0.9565217391304348,22.0,23.0,1.5020370483398438e-05,2.09808349609375e-05,0.00012993812561035156
88,"(0, 4)",0.9583333333333334,23.0,24.0,1.7881393432617188e-05,3.0994415283203125e-06,9.489059448242188e-05
89,"(4, 0)",0.9583333333333334,23.0,24.0,1.811981201171875e-05,4.0531158447265625e-06,9.298324584960938e-05
90,"(0, 2)",0.9583333333333334,23.0,24.0,1.811981201171875e-05,4.0531158447265625e-06,9.393692016601562e-05
91,"(6, 0)",0.9583333333333334,23.0,24.0,1.4066696166992188e-05,2.288818359375e-05,0.00014400482177734375
92,"(0, 4)",0.96,24.0,25.0,1.71661376953125e-05,4.0531158447265625e-06,0.0001342296600341797
93,"(4, 0)",0.96,24.0,25.0,1.9073486328125e-05,3.814697265625e-06,9.298324584960938e-05
94,"(0, 2)",0.96,24.0,25.0,1.5974044799804688e-05,3.0994415283203125e-06,0.00013113021850585938
95,"(6, 0)",0.96,24.0,25.0,2.7894973754882812e-05,1.5974044799804688e-05,0.00014400482177734375
96,"(0, 4)",0.9615384615384616,25.0,26.0,1.8835067749023438e-05,3.814697265625e-06,9.202957153320312e-05
97,"(4, 0)",0.9615384615384616,25.0,26.0,1.7881393432617188e-05,3.0994415283203125e-06,9.179115295410156e-05
98,"(0, 2)",0.9615384615384616,25.0,26.0,1.811981201171875e-05,4.0531158447265625e-06,9.202957153320312e-05
99,"(6, 0)",0.9615384615384616,25.0,26.0,1.4066696166992188e-05,2.193450927734375e-05,0.0001399517059326172
100,"(0, 4)",0.9629629629629629,26.0,27.0,1.3828277587890625e-05,1.2874603271484375e-05,7.891654968261719e-05
101,"(4, 0)",0.9629629629629629,26.0,27.0,1.7881393432617188e-05,3.814697265625e-06,9.107589721679688e-05
102,"(0, 2)",0.9629629629629629,26.0,27.0,1.4066696166992188e-05,8.106231689453125e-06,7.319450378417969e-05
103,"(6, 0)",0.9629629629629629,26.0,27.0,1.3828277587890625e-05,2.1219253540039062e-05,0.00013589859008789062
104,"(0, 4)",0.9642857142857143,27.0,28.0,1.811981201171875e-05,4.0531158447265625e-06,9.107589721679688e-05
105,"(4, 0)",0.9642857142857143,27.0,28.0,1.6927719116210938e-05,2.86102294921875e-06,9.012222290039062e-05
106,"(0, 2)",0.9642857142857143,27.0,28.0,1.6927719116210938e-05,3.0994415283203125e-06,8.988380432128906e-05
107,"(6, 0)",0.9642857142857143,27.0,28.0,1.3113021850585938e-05,2.1219253540039062e-05,0.0001399517059326172
108,"(0, 4)",0.9655172413793104,28.0,29.0,1.4066696166992188e-05,8.106231689453125e-06,7.414817810058594e-05
109,"(4, 0)",0.9655172413793104,28.0,29.0,1.3828277587890625e-05,1.2874603271484375e-05,7.796287536621094e-05
110,"(0, 2)",0.9655172413793104,28.0,29.0,1.9073486328125e-05,3.814697265625e-06,9.083747863769531e-05
111,"(6, 0)",0.9655172413793104,28.0,29.0,1.4066696166992188e-05,2.09808349609375e-05,0.000141143798828125
112,"(0, 4)",0.9666666666666667,29.0,30.0,1.9073486328125e-05,4.0531158447265625e-06,0.00010609626770019531
113,"(4, 0)",0.9666666666666667,29.0,30.0,1.7881393432617188e-05,3.814697265625e-06,9.298324584960938e-05
114,"(0, 2)",0.9666666666666667,29.0,30.0,1.9073486328125e-05,4.0531158447265625e-06,9.298324584960938e-05
115,"(6, 0)",0.9666666666666667,29.0,30.0,1.4066696166992188e-05,2.09808349609375e-05,0.0001480579376220703
116,"(0, 4)",0.967741935483871,30.0,31.0,1.6927719116210938e-05,2.86102294921875e-06,0.0001289844512939453
117,"(4, 0)",0.967741935483871,30.0,31.0,1.9073486328125e-05,3.0994415283203125e-06,9.512901306152344e-05
118,"(0, 2)",0.967741935483871,30.0,31.0,1.6927719116210938e-05,2.86102294921875e-06,0.00012993812561035156
119,"(6, 0)",0.967741935483871,30.0,31.0,1.5020370483398438e-05,2.002716064453125e-05,0.0001380443572998047
120,"(0, 4)",0.96875,31.0,32.0,1.9073486328125e-05,3.814697265625e-06,9.512901306152344e-05
121,"(4, 0)",0.96875,31.0,32.0,1.811981201171875e-05,3.0994415283203125e-06,9.298324584960938e-05
122,"(0, 2)",0.96875,31.0,32.0,1.71661376953125e-05,4.0531158447265625e-06,9.202957153320312e-05
123,"(6, 0)",0.96875,31.0,32.0,1.6927719116210938e-05,4.0531158447265625e-06,0.00013113021850585938
124,"(0, 4)",0.9696969696969697,32.0,33.0,1.4066696166992188e-05,1.4066696166992188e-05,7.987022399902344e-05
125,"(4, 0)",0.9696969696969697,32.0,33.0,1.8835067749023438e-05,4.0531158447265625e-06,9.298324584960938e-05
126,"(0, 2)",0.9696969696969697,32.0,33.0,1.3828277587890625e-05,8.821487426757812e-06,7.390975952148438e-05
127,"(6, 0)",0.9696969696969697,32.0,33.0,1.4066696166992188e-05,1.9073486328125e-05,0.00014209747314453125
128,"(0, 4)",0.9705882352941176,33.0,34.0,2.002716064453125e-05,4.0531158447265625e-06,9.393692016601562e-05
129,"(4, 0)",0.9705882352941176,33.0,34.0,1.7881393432617188e-05,3.0994415283203125e-06,0.00010395050048828125
130,"(0, 2)",0.9705882352941176,33.0,34.0,1.811981201171875e-05,4.0531158447265625e-06,9.107589721679688e-05
131,"(6, 0)",0.9705882352941176,33.0,34.0,1.3828277587890625e-05,1.9073486328125e-05,0.00013589859008789062
132,"(0, 4)",0.9714285714285714,34.0,35.0,1.3828277587890625e-05,9.059906005859375e-06,7.295608520507812e-05
133,"(4, 0)",0.9714285714285714,34.0,35.0,1.4066696166992188e-05,1.2874603271484375e-05,7.796287536621094e-05
134,"(0, 2)",0.9714285714285714,34.0,35.0,1.9073486328125e-05,3.0994415283203125e-06,9.107589721679688e-05
135,"(6, 0)",0.9714285714285714,34.0,35.0,1.4066696166992188e-05,1.5974044799804688e-05,0.00013399124145507812
136,"(0, 4)",0.9722222222222222,35.0,36.0,1.811981201171875e-05,4.0531158447265625e-06,9.202957153320312e-05
137,"(4, 0)",0.9722222222222222,35.0,36.0,1.71661376953125e-05,4.0531158447265625e-06,8.916854858398438e-05
138,"(0, 2)",0.9722222222222222,35.0,36.0,1.6927719116210938e-05,3.0994415283203125e-06,0.00010395050048828125
139,"(6, 0)",0.9722222222222222,35.0,36.0,1.811981201171875e-05,2.86102294921875e-06,0.00013899803161621094
140,"(0, 4)",0.972972972972973,36.0,37.0,2.002716064453125e-05,4.0531158447265625e-06,9.679794311523438e-05
141,"(4, 0)",0.972972972972973,36.0,37.0,1.9073486328125e-05,3.814697265625e-06,9.489059448242188e-05
142,"(0, 2)",0.972972972972973,36.0,37.0,2.002716064453125e-05,2.86102294921875e-06,9.584426879882812e-05
143,"(6, 0)",0.972972972972973,36.0,37.0,1.5020370483398438e-05,2.002716064453125e-05,0.00014400482177734375
144,"(0, 4)",0.9736842105263158,37.0,38.0,1.9073486328125e-05,4.0531158447265625e-06,9.608268737792969e-05
145,"(4, 0)",0.9736842105263158,37.0,38.0,1.9073486328125e-05,4.0531158447265625e-06,9.512901306152344e-05
146,"(0, 2)",0.9736842105263158,37.0,38.0,1.8835067749023438e-05,2.86102294921875e-06,9.489059448242188e-05
147,"(6, 0)",0.9736842105263158,37.0,38.0,1.811981201171875e-05,3.0994415283203125e-06,0.00014400482177734375
148,"(0, 4)",0.9743589743589743,38.0,39.0,1.3113021850585938e-05,1.4066696166992188e-05,7.796287536621094e-05
149,"(4, 0)",0.9743589743589743,38.0,39.0,1.9073486328125e-05,4.0531158447265625e-06,0.00014019012451171875
150,"(0, 2)",0.9743589743589743,38.0,39.0,1.4066696166992188e-05,7.867813110351562e-06,7.295608520507812e-05
151,"(6, 0)",0.9743589743589743,38.0,39.0,1.4066696166992188e-05,1.71661376953125e-05,0.00013399124145507812
152,"(0, 4)",0.975,39.0,40.0,1.7881393432617188e-05,2.86102294921875e-06,9.202957153320312e-05
153,"(4, 0)",0.975,39.0,40.0,1.811981201171875e-05,4.0531158447265625e-06,9.107589721679688e-05
154,"(0, 2)",0.975,39.0,40.0,1.7881393432617188e-05,2.86102294921875e-06,9.107589721679688e-05
155,"(6, 0)",0.975,39.0,40.0,1.6927719116210938e-05,4.0531158447265625e-06,0.0001499652862548828
156,"(0, 4)",0.975609756097561,40.0,41.0,1.5020370483398438e-05,8.821487426757812e-06,7.82012939453125e-05
157,"(4, 0)",0.975609756097561,40.0,41.0,1.4066696166992188e-05,1.4066696166992188e-05,8.20159912109375e-05
158,"(0, 2)",0.975609756097561,40.0,41.0,2.002716064453125e-05,4.0531158447265625e-06,9.512901306152344e-05
159,"(6, 0)",0.975609756097561,40.0,41.0,1.5020370483398438e-05,2.002716064453125e-05,0.0001430511474609375
160,"(0, 4)",0.9761904761904762,41.0,42.0,2.002716064453125e-05,4.0531158447265625e-06,9.703636169433594e-05
161,"(4, 0)",0.9761904761904762,41.0,42.0,1.9073486328125e-05,3.814697265625e-06,9.608268737792969e-05
162,"(0, 2)",0.9761904761904762,41.0,42.0,1.9073486328125e-05,3.0994415283203125e-06,9.608268737792969e-05
163,"(6, 0)",0.9761904761904762,41.0,42.0,1.811981201171875e-05,3.814697265625e-06,0.00012993812561035156
164,"(0, 4)",0.9767441860465116,42.0,43.0,1.9788742065429688e-05,2.86102294921875e-06,9.489059448242188e-05
165,"(4, 0)",0.9767441860465116,42.0,43.0,1.9073486328125e-05,4.0531158447265625e-06,9.202957153320312e-05
166,"(0, 2)",0.9767441860465116,42.0,43.0,1.8835067749023438e-05,2.86102294921875e-06,9.584426879882812e-05
167,"(6, 0)",0.9767441860465116,42.0,43.0,1.6927719116210938e-05,4.0531158447265625e-06,0.0001327991485595703
168,"(0, 4)",0.9772727272727273,43.0,44.0,1.9073486328125e-05,3.0994415283203125e-06,9.393692016601562e-05
169,"(4, 0)",0.9772727272727273,43.0,44.0,1.7881393432617188e-05,2.86102294921875e-06,9.202957153320312e-05
170,"(0, 2)",0.9772727272727273,43.0,44.0,1.9073486328125e-05,4.0531158447265625e-06,9.393692016601562e-05
171,"(6, 0)",0.9772727272727273,43.0,44.0,1.9073486328125e-05,2.86102294921875e-06,9.298324584960938e-05
172,"(0, 4)",0.9777777777777777,44.0,45.0,1.4066696166992188e-05,1.4066696166992188e-05,7.915496826171875e-05
173,"(4, 0)",0.9777777777777777,44.0,45.0,1.9073486328125e-05,4.0531158447265625e-06,9.393692016601562e-05
174,"(0, 2)",0.9777777777777777,44.0,45.0,1.3828277587890625e-05,8.821487426757812e-06,7.390975952148438e-05
175,"(6, 0)",0.9777777777777777,44.0,45.0,1.7881393432617188e-05,3.0994415283203125e-06,0.00013399124145507812
176,"(0, 4)",0.9782608695652174,45.0,46.0,1.9073486328125e-05,3.0994415283203125e-06,9.512901306152344e-05
177,"(4, 0)",0.9782608695652174,45.0,46.0,1.811981201171875e-05,3.0994415283203125e-06,9.298324584960938e-05
178,"(0, 2)",0.9782608695652174,45.0,46.0,1.7881393432617188e-05,3.0994415283203125e-06,9.179115295410156e-05
179,"(6, 0)",0.9782608695652174,45.0,46.0,1.6927719116210938e-05,3.0994415283203125e-06,0.00012993812561035156
180,"(0, 4)",0.9787234042553191,46.0,47.0,1.4066696166992188e-05,8.106231689453125e-06,7.510185241699219e-05
181,"(4, 0)",0.9787234042553191,46.0,47.0,1.4066696166992188e-05,1.4066696166992188e-05,8.0108642578125e-05
182,"(0, 2)",0.9787234042553191,46.0,47.0,1.9073486328125e-05,4.0531158447265625e-06,9.512901306152344e-05
183,"(6, 0)",0.9787234042553191,46.0,47.0,1.7881393432617188e-05,4.0531158447265625e-06,0.00013208389282226562
184,"(0, 4)",0.9791666666666666,47.0,48.0,2.2172927856445312e-05,4.0531158447265625e-06,0.00013899803161621094
185,"(4, 0)",0.9791666666666666,47.0,48.0,1.811981201171875e-05,3.814697265625e-06,9.202957153320312e-05
186,"(0, 2)",0.9791666666666666,47.0,48.0,1.811981201171875e-05,4.0531158447265625e-06,9.202957153320312e-05
187,"(6, 0)",0.9791666666666666,47.0,48.0,2.002716064453125e-05,2.86102294921875e-06,9.298324584960938e-05
188,"(0, 4)",0.9795918367346939,48.0,49.0,1.9073486328125e-05,4.0531158447265625e-06,9.417533874511719e-05
189,"(4, 0)",0.9795918367346939,48.0,49.0,1.9073486328125e-05,2.86102294921875e-06,9.298324584960938e-05
190,"(0, 2)",0.9795918367346939,48.0,49.0,1.9073486328125e-05,4.0531158447265625e-06,9.298324584960938e-05
191,"(6, 0)",0.9795918367346939,48.0,49.0,1.7881393432617188e-05,3.814697265625e-06,0.00013589859008789062
192,"(0, 4)",0.98,49.0,50.0,2.002716064453125e-05,3.0994415283203125e-06,9.393692016601562e-05
193,"(4, 0)",0.98,49.0,50.0,1.7881393432617188e-05,3.814697265625e-06,9.202957153320312e-05
194,"(0, 2)",0.98,49.0,50.0,1.811981201171875e-05,4.0531158447265625e-06,9.298324584960938e-05
195,"(6, 0)",0.98,49.0,50.0,1.7881393432617188e-05,3.0994415283203125e-06,0.00013303756713867188
196,"(0, 4)",0.9803921568627451,50.0,51.0,1.5020370483398438e-05,1.4066696166992188e-05,8.20159912109375e-05
197,"(4, 0)",0.9803921568627451,50.0,51.0,1.8835067749023438e-05,2.86102294921875e-06,9.393692016601562e-05
198,"(0, 2)",0.9803921568627451,50.0,51.0,1.2874603271484375e-05,8.106231689453125e-06,7.390975952148438e-05
199,"(6, 0)",0.9803921568627451,50.0,51.0,1.811981201171875e-05,3.814697265625e-06,0.00013208389282226562
200,"(0, 4)",0.9807692307692307,51.0,52.0,1.9073486328125e-05,2.86102294921875e-06,9.393692016601562e-05
201,"(4, 0)",0.9807692307692307,51.0,52.0,1.8835067749023438e-05,4.0531158447265625e-06,9.298324584960938e-05
202,"(0, 2)",0.9807692307692307,51.0,52.0,1.811981201171875e-05,3.0994415283203125e-06,9.298324584960938e-05
203,"(6, 0)",0.9807692307692307,51.0,52.0,2.002716064453125e-05,4.0531158447265625e-06,9.393692016601562e-05
204,"(0, 4)",0.9811320754716981,52.0,53.0,1.4066696166992188e-05,8.821487426757812e-06,7.486343383789062e-05
205,"(4, 0)",0.9811320754716981,52.0,53.0,1.4066696166992188e-05,1.4066696166992188e-05,7.987022399902344e-05
206,"(0, 2)",0.9811320754716981,52.0,53.0,1.9073486328125e-05,3.0994415283203125e-06,9.393692016601562e-05
207,"(6, 0)",0.9811320754716981,52.0,53.0,1.7881393432617188e-05,4.0531158447265625e-06,0.00013589859008789062
208,"(0, 4)",0.9814814814814815,53.0,54.0,2.002716064453125e-05,4.0531158447265625e-06,9.489059448242188e-05
209,"(4, 0)",0.9814814814814815,53.0,54.0,1.811981201171875e-05,4.0531158447265625e-06,9.298324584960938e-05
210,"(0, 2)",0.9814814814814815,53.0,54.0,1.7881393432617188e-05,2.86102294921875e-06,9.298324584960938e-05
211,"(6, 0)",0.9814814814814815,53.0,54.0,2.002716064453125e-05,4.0531158447265625e-06,9.512901306152344e-05
212,"(0, 4)",0.9818181818181818,54.0,55.0,1.8835067749023438e-05,2.86102294921875e-06,9.393692016601562e-05
213,"(4, 0)",0.9818181818181818,54.0,55.0,1.8835067749023438e-05,3.814697265625e-06,9.298324584960938e-05
214,"(0, 2)",0.9818181818181818,54.0,55.0,2.002716064453125e-05,4.0531158447265625e-06,9.417533874511719e-05
215,"(6, 0)",0.9818181818181818,54.0,55.0,1.811981201171875e-05,2.86102294921875e-06,0.00013399124145507812
216,"(0, 4)",0.9821428571428571,55.0,56.0,1.9073486328125e-05,3.0994415283203125e-06,0.00013589859008789062
217,"(4, 0)",0.9821428571428571,55.0,56.0,1.9073486328125e-05,3.0994415283203125e-06,9.512901306152344e-05
218,"(0, 2)",0.9821428571428571,55.0,56.0,1.7881393432617188e-05,3.0994415283203125e-06,9.298324584960938e-05
219,"(6, 0)",0.9821428571428571,55.0,56.0,2.002716064453125e-05,2.86102294921875e-06,0.00013899803161621094
220,"(0, 4)",0.9824561403508771,56.0,57.0,1.4066696166992188e-05,1.5020370483398438e-05,8.106231689453125e-05
221,"(4, 0)",0.9824561403508771,56.0,57.0,1.9073486328125e-05,4.0531158447265625e-06,9.298324584960938e-05
222,"(0, 2)",0.9824561403508771,56.0,57.0,1.3828277587890625e-05,8.821487426757812e-06,7.581710815429688e-05
223,"(6, 0)",0.9824561403508771,56.0,57.0,1.811981201171875e-05,2.86102294921875e-06,0.0001220703125
224,"(0, 4)",0.9827586206896551,57.0,58.0,2.002716064453125e-05,4.0531158447265625e-06,9.393692016601562e-05
225,"(4, 0)",0.9827586206896551,57.0,58.0,1.7881393432617188e-05,3.814697265625e-06,9.298324584960938e-05
226,"(0, 2)",0.9827586206896551,57.0,58.0,1.8835067749023438e-05,3.814697265625e-06,9.393692016601562e-05
227,"(6, 0)",0.9827586206896551,57.0,58.0,2.002716064453125e-05,3.0994415283203125e-06,9.393692016601562e-05
228,"(0, 4)",0.9830508474576272,58.0,59.0,1.3828277587890625e-05,9.059906005859375e-06,7.486343383789062e-05
229,"(4, 0)",0.9830508474576272,58.0,59.0,1.4066696166992188e-05,1.4066696166992188e-05,8.106231689453125e-05
230,"(0, 2)",0.9830508474576272,58.0,59.0,1.9073486328125e-05,2.86102294921875e-06,9.393692016601562e-05
231,"(6, 0)",0.9830508474576272,58.0,59.0,2.002716064453125e-05,4.0531158447265625e-06,9.489059448242188e-05
232,"(0, 4)",0.9833333333333333,59.0,60.0,1.9073486328125e-05,4.0531158447265625e-06,9.298324584960938e-05
233,"(4, 0)",0.9833333333333333,59.0,60.0,1.7881393432617188e-05,4.0531158447265625e-06,9.202957153320312e-05
