Iteration,Move,Q,V,N,tU,tR,tT
72,"(0, 1)",0.058823529411764705,1.0,17.0,1.3828277587890625e-05,0.0003039836883544922,0.00045490264892578125
73,"(0, 6)",0.058823529411764705,1.0,17.0,1.5974044799804688e-05,0.00027179718017578125,0.0004298686981201172
74,"(3, 1)",0.058823529411764705,1.0,17.0,1.5020370483398438e-05,0.00028896331787109375,0.00043892860412597656
75,"(1, 0)",0.03125,0.5,16.0,1.5974044799804688e-05,0.00029397010803222656,0.0004489421844482422
76,"(0, 2)",0.0,0.0,15.0,1.4066696166992188e-05,0.00028204917907714844,0.00043320655822753906
77,"(0, 1)",0.05555555555555555,1.0,18.0,1.4066696166992188e-05,0.0002779960632324219,0.0004220008850097656
78,"(0, 6)",0.05555555555555555,1.0,18.0,1.4066696166992188e-05,0.0002789497375488281,0.00043010711669921875
79,"(3, 1)",0.05555555555555555,1.0,18.0,1.5974044799804688e-05,0.00028705596923828125,0.00045299530029296875
80,"(1, 0)",0.029411764705882353,0.5,17.0,1.71661376953125e-05,0.00033211708068847656,0.0005161762237548828
81,"(0, 2)",0.0,0.0,16.0,2.09808349609375e-05,0.0004010200500488281,0.0006170272827148438
82,"(0, 1)",0.05263157894736842,1.0,19.0,2.193450927734375e-05,0.0003230571746826172,0.0005159378051757812
83,"(0, 6)",0.05263157894736842,1.0,19.0,1.5974044799804688e-05,0.0002968311309814453,0.0004570484161376953
84,"(3, 1)",0.05263157894736842,1.0,19.0,1.5020370483398438e-05,0.0002770423889160156,0.00043392181396484375
85,"(1, 0)",0.08333333333333333,1.5,18.0,1.5974044799804688e-05,0.0002288818359375,0.0003838539123535156
86,"(1, 0)",0.13157894736842105,2.5,19.0,1.3828277587890625e-05,0.0002970695495605469,0.00044989585876464844
87,"(1, 0)",0.125,2.5,20.0,1.5974044799804688e-05,0.00029206275939941406,0.0004639625549316406
88,"(1, 0)",0.11904761904761904,2.5,21.0,1.5974044799804688e-05,0.0003230571746826172,0.0004909038543701172
89,"(1, 0)",0.11363636363636363,2.5,22.0,1.5020370483398438e-05,0.00027298927307128906,0.0004260540008544922
90,"(1, 0)",0.10869565217391304,2.5,23.0,1.5020370483398438e-05,0.00029087066650390625,0.00044798851013183594
91,"(0, 2)",0.0,0.0,17.0,1.4066696166992188e-05,0.0002770423889160156,0.0004220008850097656
92,"(0, 1)",0.05,1.0,20.0,1.4781951904296875e-05,0.00026798248291015625,0.0004119873046875
93,"(0, 6)",0.05,1.0,20.0,1.4066696166992188e-05,0.0003349781036376953,0.0004899501800537109
94,"(3, 1)",0.05,1.0,20.0,1.811981201171875e-05,0.0003509521484375,0.0005381107330322266
95,"(1, 0)",0.10416666666666667,2.5,24.0,1.8835067749023438e-05,0.00025582313537597656,0.0004429817199707031
96,"(0, 2)",0.0,0.0,18.0,1.4066696166992188e-05,0.00026607513427734375,0.0004069805145263672
97,"(0, 1)",0.047619047619047616,1.0,21.0,1.4066696166992188e-05,0.00026488304138183594,0.0004100799560546875
98,"(0, 6)",0.047619047619047616,1.0,21.0,1.5020370483398438e-05,0.0003058910369873047,0.00045609474182128906
99,"(3, 1)",0.047619047619047616,1.0,21.0,1.3113021850585938e-05,0.00029587745666503906,0.00044417381286621094
100,"(1, 0)",0.1,2.5,25.0,1.621246337890625e-05,0.0003039836883544922,0.00057220458984375
101,"(0, 2)",0.0,0.0,19.0,1.6927719116210938e-05,0.0003058910369873047,0.0004680156707763672
102,"(0, 1)",0.045454545454545456,1.0,22.0,1.4066696166992188e-05,0.00026798248291015625,0.0004100799560546875
103,"(0, 6)",0.045454545454545456,1.0,22.0,1.4066696166992188e-05,0.0002460479736328125,0.00038695335388183594
104,"(3, 1)",0.045454545454545456,1.0,22.0,1.4066696166992188e-05,0.0002961158752441406,0.00043201446533203125
105,"(1, 0)",0.09615384615384616,2.5,26.0,1.5974044799804688e-05,0.00028395652770996094,0.000553131103515625
106,"(0, 2)",0.0,0.0,20.0,2.5033950805664062e-05,0.0004470348358154297,0.0006949901580810547
107,"(0, 1)",0.043478260869565216,1.0,23.0,2.5033950805664062e-05,0.0004010200500488281,0.0006320476531982422
108,"(0, 6)",0.043478260869565216,1.0,23.0,2.09808349609375e-05,0.00036597251892089844,0.0005738735198974609
109,"(3, 1)",0.043478260869565216,1.0,23.0,2.002716064453125e-05,0.0003750324249267578,0.000576019287109375
110,"(1, 0)",0.09259259259259259,2.5,27.0,2.09808349609375e-05,0.0003859996795654297,0.0005848407745361328
111,"(0, 2)",0.0,0.0,21.0,2.5033950805664062e-05,0.00028705596923828125,0.0005109310150146484
112,"(0, 1)",0.041666666666666664,1.0,24.0,2.09808349609375e-05,0.0003399848937988281,0.0005528926849365234
113,"(0, 6)",0.041666666666666664,1.0,24.0,2.09808349609375e-05,0.0003459453582763672,0.00055694580078125
114,"(3, 1)",0.041666666666666664,1.0,24.0,2.002716064453125e-05,0.00036597251892089844,0.0005700588226318359
115,"(1, 0)",0.08928571428571429,2.5,28.0,2.09808349609375e-05,0.00038886070251464844,0.0005941390991210938
116,"(0, 2)",0.0,0.0,22.0,1.7881393432617188e-05,0.0003180503845214844,0.0004999637603759766
117,"(1, 0)",0.08620689655172414,2.5,29.0,1.811981201171875e-05,0.0003559589385986328,0.0005459785461425781
118,"(0, 1)",0.08,2.0,25.0,1.811981201171875e-05,0.0003001689910888672,0.0004742145538330078
119,"(0, 1)",0.07692307692307693,2.0,26.0,1.6927719116210938e-05,0.0003490447998046875,0.0005319118499755859
120,"(0, 1)",0.07407407407407407,2.0,27.0,1.6927719116210938e-05,0.00032210350036621094,0.0005040168762207031
121,"(0, 6)",0.04,1.0,25.0,2.002716064453125e-05,0.0003509521484375,0.0005390644073486328
122,"(3, 1)",0.04,1.0,25.0,1.811981201171875e-05,0.0003299713134765625,0.0005040168762207031
123,"(0, 1)",0.07142857142857142,2.0,28.0,1.811981201171875e-05,0.00032901763916015625,0.0005109310150146484
124,"(1, 0)",0.08333333333333333,2.5,30.0,1.811981201171875e-05,0.00031685829162597656,0.0004980564117431641
125,"(0, 2)",0.043478260869565216,1.0,23.0,1.811981201171875e-05,0.0002911090850830078,0.0004680156707763672
126,"(0, 2)",0.041666666666666664,1.0,24.0,1.4066696166992188e-05,0.00028705596923828125,0.0004391670227050781
127,"(0, 2)",0.04,1.0,25.0,1.5020370483398438e-05,0.000247955322265625,0.0004100799560546875
128,"(0, 6)",0.038461538461538464,1.0,26.0,1.5974044799804688e-05,0.00030493736267089844,0.00047087669372558594
129,"(3, 1)",0.038461538461538464,1.0,26.0,1.5974044799804688e-05,0.00027108192443847656,0.0004329681396484375
130,"(0, 2)",0.038461538461538464,1.0,26.0,1.5020370483398438e-05,0.0002951622009277344,0.000453948974609375
131,"(0, 1)",0.06896551724137931,2.0,29.0,1.5020370483398438e-05,0.0002560615539550781,0.0004119873046875
132,"(1, 0)",0.08064516129032258,2.5,31.0,1.5974044799804688e-05,0.0002989768981933594,0.0004620552062988281
133,"(0, 6)",0.07407407407407407,2.0,27.0,1.621246337890625e-05,0.0002880096435546875,0.0004451274871826172
134,"(0, 6)",0.07142857142857142,2.0,28.0,1.5020370483398438e-05,0.0002720355987548828,0.00042700767517089844
135,"(0, 6)",0.06896551724137931,2.0,29.0,1.4781951904296875e-05,0.0003058910369873047,0.0004630088806152344
136,"(3, 1)",0.037037037037037035,1.0,27.0,1.5020370483398438e-05,0.0002789497375488281,0.0004432201385498047
137,"(0, 2)",0.037037037037037035,1.0,27.0,1.6927719116210938e-05,0.0002200603485107422,0.00042510032653808594
138,"(0, 1)",0.06666666666666667,2.0,30.0,1.5020370483398438e-05,0.0003228187561035156,0.00047397613525390625
139,"(0, 6)",0.06666666666666667,2.0,30.0,1.4066696166992188e-05,0.0002548694610595703,0.0004019737243652344
140,"(1, 0)",0.078125,2.5,32.0,1.5020370483398438e-05,0.0002949237823486328,0.0004489421844482422
141,"(3, 1)",0.03571428571428571,1.0,28.0,1.5974044799804688e-05,0.0002589225769042969,0.0004150867462158203
142,"(0, 2)",0.03571428571428571,1.0,28.0,1.5020370483398438e-05,0.0002791881561279297,0.00045013427734375
143,"(0, 1)",0.06451612903225806,2.0,31.0,1.5974044799804688e-05,0.0003390312194824219,0.0005059242248535156
144,"(0, 6)",0.06451612903225806,2.0,31.0,1.71661376953125e-05,0.0002930164337158203,0.00045609474182128906
145,"(1, 0)",0.07575757575757576,2.5,33.0,1.811981201171875e-05,0.00032711029052734375,0.0004470348358154297
146,"(3, 1)",0.034482758620689655,1.0,29.0,1.6927719116210938e-05,0.00029921531677246094,0.00047898292541503906
147,"(0, 2)",0.034482758620689655,1.0,29.0,1.5974044799804688e-05,0.00029206275939941406,0.00045800209045410156
148,"(0, 1)",0.0625,2.0,32.0,1.71661376953125e-05,0.0003039836883544922,0.0005900859832763672
149,"(0, 6)",0.0625,2.0,32.0,1.5020370483398438e-05,0.00023603439331054688,0.0003781318664550781
150,"(1, 0)",0.07352941176470588,2.5,34.0,2.002716064453125e-05,0.00020194053649902344,0.00036215782165527344
151,"(3, 1)",0.03333333333333333,1.0,30.0,1.4066696166992188e-05,0.0002601146697998047,0.00040602684020996094
152,"(0, 2)",0.03333333333333333,1.0,30.0,1.3828277587890625e-05,0.0002639293670654297,0.0004069805145263672
153,"(0, 1)",0.06060606060606061,2.0,33.0,1.811981201171875e-05,0.00021696090698242188,0.0003731250762939453
154,"(0, 6)",0.06060606060606061,2.0,33.0,1.3828277587890625e-05,0.0002579689025878906,0.0003609657287597656
155,"(1, 0)",0.07142857142857142,2.5,35.0,2.002716064453125e-05,0.00020599365234375,0.00036907196044921875
156,"(0, 1)",0.058823529411764705,2.0,34.0,1.5020370483398438e-05,0.0003800392150878906,0.0005428791046142578
157,"(0, 6)",0.058823529411764705,2.0,34.0,2.002716064453125e-05,0.0003821849822998047,0.0005819797515869141
158,"(3, 1)",0.03225806451612903,1.0,31.0,3.600120544433594e-05,0.00032806396484375,0.0005218982696533203
159,"(0, 2)",0.03225806451612903,1.0,31.0,1.7881393432617188e-05,0.00030612945556640625,0.0004858970642089844
160,"(1, 0)",0.06944444444444445,2.5,36.0,2.4080276489257812e-05,0.00028896331787109375,0.0004999637603759766
161,"(0, 1)",0.05714285714285714,2.0,35.0,1.7881393432617188e-05,0.0003349781036376953,0.0005190372467041016
162,"(0, 6)",0.05714285714285714,2.0,35.0,1.811981201171875e-05,0.0003058910369873047,0.0004849433898925781
163,"(3, 1)",0.03125,1.0,32.0,1.9073486328125e-05,0.00032901763916015625,0.000514984130859375
164,"(0, 2)",0.0625,2.0,32.0,2.193450927734375e-05,0.0002789497375488281,0.0004730224609375
165,"(0, 2)",0.06060606060606061,2.0,33.0,1.6927719116210938e-05,0.00032591819763183594,0.0005068778991699219
166,"(0, 2)",0.058823529411764705,2.0,34.0,1.811981201171875e-05,0.00032711029052734375,0.0005061626434326172
167,"(0, 2)",0.05714285714285714,2.0,35.0,2.3126602172851562e-05,0.00029015541076660156,0.0004799365997314453
168,"(1, 0)",0.06756756756756757,2.5,37.0,1.7881393432617188e-05,0.0002849102020263672,0.0004417896270751953
169,"(0, 1)",0.05555555555555555,2.0,36.0,1.71661376953125e-05,0.0003209114074707031,0.0004811286926269531
170,"(0, 6)",0.05555555555555555,2.0,36.0,1.5974044799804688e-05,0.0002911090850830078,0.0004558563232421875
171,"(0, 2)",0.05555555555555555,2.0,36.0,1.5020370483398438e-05,0.0003008842468261719,0.0004639625549316406
172,"(3, 1)",0.030303030303030304,1.0,33.0,1.5020370483398438e-05,0.00027298927307128906,0.00043392181396484375
173,"(1, 0)",0.06578947368421052,2.5,38.0,2.193450927734375e-05,0.0002491474151611328,0.0004360675811767578
174,"(0, 1)",0.05405405405405406,2.0,37.0,1.5974044799804688e-05,0.0003058910369873047,0.00047087669372558594
175,"(0, 6)",0.05405405405405406,2.0,37.0,1.5974044799804688e-05,0.00028586387634277344,0.0004470348358154297
176,"(0, 2)",0.05405405405405406,2.0,37.0,2.09808349609375e-05,0.000209808349609375,0.0003819465637207031
177,"(3, 1)",0.029411764705882353,1.0,34.0,1.5020370483398438e-05,0.00030303001403808594,0.0004611015319824219
178,"(1, 0)",0.0641025641025641,2.5,39.0,2.002716064453125e-05,0.0002448558807373047,0.00041103363037109375
179,"(0, 1)",0.05263157894736842,2.0,38.0,2.002716064453125e-05,0.0002551078796386719,0.0004210472106933594
180,"(0, 6)",0.05263157894736842,2.0,38.0,1.4066696166992188e-05,0.0002799034118652344,0.0004439353942871094
181,"(0, 2)",0.05263157894736842,2.0,38.0,2.09808349609375e-05,0.0003960132598876953,0.0006010532379150391
182,"(3, 1)",0.02857142857142857,1.0,35.0,2.1219253540039062e-05,0.0003287792205810547,0.0005130767822265625
183,"(1, 0)",0.0625,2.5,40.0,2.09808349609375e-05,0.0002281665802001953,0.00039005279541015625
184,"(0, 1)",0.05128205128205128,2.0,39.0,1.5020370483398438e-05,0.0002760887145996094,0.0004220008850097656
185,"(0, 6)",0.05128205128205128,2.0,39.0,1.5020370483398438e-05,0.00026702880859375,0.00041604042053222656
186,"(0, 2)",0.05128205128205128,2.0,39.0,2.09808349609375e-05,0.0002219676971435547,0.0003859996795654297
187,"(3, 1)",0.027777777777777776,1.0,36.0,1.5020370483398438e-05,0.0003159046173095703,0.0004839897155761719
188,"(1, 0)",0.06097560975609756,2.5,41.0,2.193450927734375e-05,0.00023794174194335938,0.0004169940948486328
189,"(0, 1)",0.05,2.0,40.0,2.384185791015625e-05,0.00021600723266601562,0.0004010200500488281
190,"(0, 6)",0.05,2.0,40.0,1.3828277587890625e-05,0.00024890899658203125,0.00039696693420410156
191,"(0, 2)",0.05,2.0,40.0,1.8835067749023438e-05,0.00021910667419433594,0.00038504600524902344
192,"(3, 1)",0.02702702702702703,1.0,37.0,1.3828277587890625e-05,0.0002689361572265625,0.0004169940948486328
193,"(1, 0)",0.05952380952380952,2.5,42.0,1.5020370483398438e-05,0.0002682209014892578,0.00041985511779785156
194,"(0, 1)",0.04878048780487805,2.0,41.0,2.288818359375e-05,0.0002391338348388672,0.0004298686981201172
195,"(0, 6)",0.04878048780487805,2.0,41.0,1.6927719116210938e-05,0.000286102294921875,0.0004069805145263672
196,"(0, 2)",0.04878048780487805,2.0,41.0,2.3126602172851562e-05,0.00014781951904296875,0.0004181861877441406
197,"(3, 1)",0.02631578947368421,1.0,38.0,2.002716064453125e-05,0.00029206275939941406,0.00045180320739746094
198,"(1, 0)",0.05813953488372093,2.5,43.0,1.5974044799804688e-05,0.0003020763397216797,0.00045680999755859375
199,"(0, 1)",0.047619047619047616,2.0,42.0,1.5020370483398438e-05,0.0002639293670654297,0.0004200935363769531
200,"(0, 6)",0.05952380952380952,2.5,42.0,1.5974044799804688e-05,0.0002541542053222656,0.0004050731658935547
201,"(0, 6)",0.05813953488372093,2.5,43.0,2.09808349609375e-05,0.00023293495178222656,0.00039696693420410156
202,"(0, 2)",0.047619047619047616,2.0,42.0,2.09808349609375e-05,0.00023984909057617188,0.00040984153747558594
203,"(0, 6)",0.056818181818181816,2.5,44.0,1.2874603271484375e-05,0.000247955322265625,0.0003859996795654297
204,"(1, 0)",0.056818181818181816,2.5,44.0,1.4066696166992188e-05,0.0002551078796386719,0.00039005279541015625
205,"(3, 1)",0.02564102564102564,1.0,39.0,1.4066696166992188e-05,0.0002639293670654297,0.00041103363037109375
206,"(0, 1)",0.046511627906976744,2.0,43.0,2.002716064453125e-05,0.00027489662170410156,0.0004379749298095703
207,"(0, 2)",0.046511627906976744,2.0,43.0,2.002716064453125e-05,0.0002529621124267578,0.0004360675811767578
208,"(0, 6)",0.05555555555555555,2.5,45.0,2.002716064453125e-05,0.0003478527069091797,0.0005419254302978516
209,"(1, 0)",0.05555555555555555,2.5,45.0,2.7894973754882812e-05,0.0002739429473876953,0.00045990943908691406
210,"(3, 1)",0.025,1.0,40.0,2.002716064453125e-05,0.00021195411682128906,0.0003681182861328125
211,"(0, 1)",0.045454545454545456,2.0,44.0,1.8835067749023438e-05,0.00024199485778808594,0.000415802001953125
212,"(0, 2)",0.045454545454545456,2.0,44.0,2.09808349609375e-05,0.00019693374633789062,0.0003619194030761719
213,"(0, 6)",0.05434782608695652,2.5,46.0,2.193450927734375e-05,0.00020194053649902344,0.0003609657287597656
214,"(1, 0)",0.05434782608695652,2.5,46.0,1.9073486328125e-05,0.0002548694610595703,0.00041794776916503906
215,"(3, 1)",0.024390243902439025,1.0,41.0,1.5020370483398438e-05,0.00018215179443359375,0.0003261566162109375
216,"(0, 1)",0.044444444444444446,2.0,45.0,1.5974044799804688e-05,0.0002760887145996094,0.00042891502380371094
217,"(0, 2)",0.044444444444444446,2.0,45.0,1.5020370483398438e-05,0.00029587745666503906,0.00045990943908691406
218,"(0, 6)",0.05319148936170213,2.5,47.0,1.71661376953125e-05,0.0003039836883544922,0.00047016143798828125
219,"(1, 0)",0.05319148936170213,2.5,47.0,2.193450927734375e-05,0.0002701282501220703,0.0004749298095703125
220,"(3, 1)",0.023809523809523808,1.0,42.0,2.384185791015625e-05,0.0002818107604980469,0.00047898292541503906
221,"(0, 1)",0.043478260869565216,2.0,46.0,2.5987625122070312e-05,0.00026106834411621094,0.0004639625549316406
222,"(0, 2)",0.043478260869565216,2.0,46.0,2.288818359375e-05,0.00023293495178222656,0.00040984153747558594
223,"(0, 6)",0.052083333333333336,2.5,48.0,2.4080276489257812e-05,0.00019693374633789062,0.00037407875061035156
224,"(1, 0)",0.052083333333333336,2.5,48.0,2.09808349609375e-05,0.0002579689025878906,0.0004241466522216797
225,"(3, 1)",0.023255813953488372,1.0,43.0,1.5020370483398438e-05,0.0002779960632324219,0.0004329681396484375
226,"(0, 1)",0.0425531914893617,2.0,47.0,2.3126602172851562e-05,0.00022602081298828125,0.00039696693420410156
227,"(0, 2)",0.0425531914893617,2.0,47.0,2.193450927734375e-05,0.00021910667419433594,0.0003948211669921875
228,"(0, 6)",0.05102040816326531,2.5,49.0,1.5020370483398438e-05,0.0002739429473876953,0.0004241466522216797
229,"(1, 0)",0.05102040816326531,2.5,49.0,1.5020370483398438e-05,0.0002808570861816406,0.0004329681396484375
230,"(3, 1)",0.022727272727272728,1.0,44.0,2.09808349609375e-05,0.0002560615539550781,0.00042510032653808594
231,"(0, 1)",0.041666666666666664,2.0,48.0,2.09808349609375e-05,0.0002300739288330078,0.0004010200500488281
232,"(0, 2)",0.041666666666666664,2.0,48.0,1.8835067749023438e-05,0.00020503997802734375,0.00037097930908203125
233,"(0, 6)",0.05,2.5,50.0,1.4066696166992188e-05,0.00026106834411621094,0.0004100799560546875
234,"(1, 0)",0.07,3.5,50.0,1.4066696166992188e-05,0.00025200843811035156,0.0004038810729980469
235,"(1, 0)",0.06862745098039216,3.5,51.0,2.09808349609375e-05,0.00024008750915527344,0.0004329681396484375
236,"(1, 0)",0.0673076923076923,3.5,52.0,2.2172927856445312e-05,0.0002639293670654297,0.0004451274871826172
237,"(1, 0)",0.0660377358490566,3.5,53.0,2.09808349609375e-05,0.0002961158752441406,0.00047397613525390625
238,"(3, 1)",0.022222222222222223,1.0,45.0,2.288818359375e-05,0.00027108192443847656,0.00045800209045410156
239,"(1, 0)",0.06481481481481481,3.5,54.0,2.2172927856445312e-05,0.00025081634521484375,0.0004181861877441406
240,"(0, 1)",0.04081632653061224,2.0,49.0,2.193450927734375e-05,0.00020599365234375,0.0003669261932373047
241,"(0, 2)",0.05102040816326531,2.5,49.0,2.002716064453125e-05,0.00023889541625976562,0.00040912628173828125
242,"(0, 2)",0.05,2.5,50.0,1.5020370483398438e-05,0.00030303001403808594,0.00045990943908691406
243,"(0, 6)",0.049019607843137254,2.5,51.0,1.5974044799804688e-05,0.0002989768981933594,0.0005409717559814453
244,"(0, 2)",0.049019607843137254,2.5,51.0,2.09808349609375e-05,0.00019693374633789062,0.00036215782165527344
