Iteration,Move,Q,V,N,tU,tR,tT
26,"(5, 5)",0.2,1.0,5.0,8.106231689453125e-06,0.0036830902099609375,0.003893136978149414
27,"(6, 5)",0.25,1.0,4.0,8.821487426757812e-06,0.0037031173706054688,0.00391387939453125
28,"(6, 5)",0.2,1.0,5.0,8.821487426757812e-06,0.003659963607788086,0.0038738250732421875
29,"(3, 5)",0.0,0.0,4.0,8.821487426757812e-06,0.00350189208984375,0.003726959228515625
30,"(7, 4)",0.5,3.5,7.0,1.5974044799804688e-05,0.0032501220703125,0.003481149673461914
31,"(7, 4)",0.4375,3.5,8.0,1.5974044799804688e-05,0.0032439231872558594,0.003471851348876953
32,"(2, 3)",0.35714285714285715,2.5,7.0,9.059906005859375e-06,0.0034890174865722656,0.003706216812133789
33,"(1, 1)",0.6363636363636364,7.0,11.0,9.059906005859375e-06,0.0040361881256103516,0.004252910614013672
34,"(1, 1)",0.625,7.5,12.0,2.002716064453125e-05,0.003931999206542969,0.004233837127685547
35,"(1, 1)",0.5769230769230769,7.5,13.0,1.811981201171875e-05,0.003943204879760742,0.004249095916748047
36,"(5, 5)",0.16666666666666666,1.0,6.0,1.3113021850585938e-05,0.004436969757080078,0.004703044891357422
37,"(6, 5)",0.3333333333333333,2.0,6.0,1.621246337890625e-05,0.004355907440185547,0.004686117172241211
38,"(6, 5)",0.2857142857142857,2.0,7.0,1.3113021850585938e-05,0.0041539669036865234,0.0044269561767578125
39,"(7, 4)",0.5,4.5,9.0,1.9073486328125e-05,0.0037279129028320312,0.003982067108154297
40,"(7, 4)",0.55,5.5,10.0,1.8835067749023438e-05,0.00492405891418457,0.005216836929321289
41,"(7, 4)",0.5909090909090909,6.5,11.0,3.0994415283203125e-05,0.004076957702636719,0.004426002502441406
42,"(7, 4)",0.625,7.5,12.0,2.4080276489257812e-05,0.0038518905639648438,0.004149198532104492
43,"(7, 4)",0.6153846153846154,8.0,13.0,1.8835067749023438e-05,0.0035741329193115234,0.003834962844848633
44,"(2, 3)",0.3125,2.5,8.0,1.1920928955078125e-05,0.0036101341247558594,0.003916025161743164
45,"(3, 5)",0.0,0.0,5.0,1.0967254638671875e-05,0.0038089752197265625,0.004042863845825195
46,"(7, 4)",0.5714285714285714,8.0,14.0,2.384185791015625e-05,0.0035309791564941406,0.00385284423828125
47,"(1, 1)",0.5357142857142857,7.5,14.0,2.09808349609375e-05,0.0033898353576660156,0.0036749839782714844
48,"(6, 5)",0.25,2.0,8.0,9.059906005859375e-06,0.0040400028228759766,0.0042650699615478516
49,"(7, 4)",0.6,9.0,15.0,2.5987625122070312e-05,0.003862142562866211,0.004189014434814453
50,"(7, 4)",0.625,10.0,16.0,1.9073486328125e-05,0.003487110137939453,0.003765106201171875
51,"(7, 4)",0.5882352941176471,10.0,17.0,2.5033950805664062e-05,0.0034580230712890625,0.003776073455810547
52,"(5, 5)",0.2857142857142857,2.0,7.0,1.0967254638671875e-05,0.0038139820098876953,0.004057168960571289
53,"(5, 5)",0.25,2.0,8.0,1.2159347534179688e-05,0.003596067428588867,0.003849029541015625
54,"(2, 3)",0.2777777777777778,2.5,9.0,9.059906005859375e-06,0.003679037094116211,0.004103899002075195
55,"(1, 1)",0.5666666666666667,8.5,15.0,1.6927719116210938e-05,0.0034720897674560547,0.00374603271484375
56,"(1, 1)",0.53125,8.5,16.0,1.5974044799804688e-05,0.0035440921783447266,0.0038039684295654297
57,"(7, 4)",0.5555555555555556,10.0,18.0,1.5974044799804688e-05,0.003888845443725586,0.004125118255615234
58,"(3, 5)",0.0,0.0,6.0,1.1920928955078125e-05,0.0036067962646484375,0.0038340091705322266
59,"(5, 5)",0.3333333333333333,3.0,9.0,9.059906005859375e-06,0.003883838653564453,0.0041010379791259766
60,"(5, 5)",0.4,4.0,10.0,1.0967254638671875e-05,0.0036630630493164062,0.0038809776306152344
61,"(5, 5)",0.45454545454545453,5.0,11.0,9.059906005859375e-06,0.003965139389038086,0.004168987274169922
62,"(5, 5)",0.4583333333333333,5.5,12.0,1.0013580322265625e-05,0.0035932064056396484,0.003802061080932617
63,"(5, 5)",0.5,6.5,13.0,1.811981201171875e-05,0.0035500526428222656,0.0037980079650878906
64,"(5, 5)",0.4642857142857143,6.5,14.0,1.6927719116210938e-05,0.003515005111694336,0.003787994384765625
65,"(6, 5)",0.3333333333333333,3.0,9.0,9.775161743164062e-06,0.0035910606384277344,0.003818988800048828
66,"(6, 5)",0.4,4.0,10.0,1.5974044799804688e-05,0.0037338733673095703,0.00406193733215332
67,"(6, 5)",0.45454545454545453,5.0,11.0,1.5020370483398438e-05,0.0035970211029052734,0.0038619041442871094
68,"(6, 5)",0.4166666666666667,5.0,12.0,1.5974044799804688e-05,0.0036149024963378906,0.003876924514770508
69,"(1, 1)",0.5588235294117647,9.5,17.0,1.6927719116210938e-05,0.003965854644775391,0.004235982894897461
70,"(1, 1)",0.5277777777777778,9.5,18.0,1.9073486328125e-05,0.0036649703979492188,0.0039520263671875
71,"(6, 5)",0.38461538461538464,5.0,13.0,1.621246337890625e-05,0.003584146499633789,0.003851175308227539
72,"(2, 3)",0.25,2.5,10.0,1.5974044799804688e-05,0.0035071372985839844,0.003777027130126953
73,"(5, 5)",0.43333333333333335,6.5,15.0,1.7881393432617188e-05,0.0036611557006835938,0.003921985626220703
74,"(7, 4)",0.5789473684210527,11.0,19.0,2.4080276489257812e-05,0.0034580230712890625,0.00374603271484375
75,"(7, 4)",0.55,11.0,20.0,2.2172927856445312e-05,0.003100156784057617,0.0033872127532958984
76,"(1, 1)",0.5526315789473685,10.5,19.0,1.6927719116210938e-05,0.003548145294189453,0.0038280487060546875
77,"(1, 1)",0.575,11.5,20.0,1.5020370483398438e-05,0.0035920143127441406,0.0038690567016601562
78,"(1, 1)",0.5476190476190477,11.5,21.0,1.6927719116210938e-05,0.0034668445587158203,0.003738880157470703
79,"(7, 4)",0.5238095238095238,11.0,21.0,1.5974044799804688e-05,0.0031778812408447266,0.0034058094024658203
80,"(3, 5)",0.0,0.0,7.0,9.059906005859375e-06,0.0037920475006103516,0.004004955291748047
81,"(6, 5)",0.42857142857142855,6.0,14.0,1.4781951904296875e-05,0.0034890174865722656,0.0037848949432373047
82,"(6, 5)",0.4,6.0,15.0,1.5020370483398438e-05,0.003641843795776367,0.003910064697265625
83,"(5, 5)",0.40625,6.5,16.0,1.6927719116210938e-05,0.003268003463745117,0.0035238265991210938
84,"(1, 1)",0.5227272727272727,11.5,22.0,1.5020370483398438e-05,0.003654003143310547,0.003946065902709961
85,"(2, 3)",0.22727272727272727,2.5,11.0,1.5974044799804688e-05,0.003559112548828125,0.0038220882415771484
86,"(7, 4)",0.5227272727272727,11.5,22.0,2.193450927734375e-05,0.003016948699951172,0.003290891647338867
87,"(6, 5)",0.4375,7.0,16.0,1.5020370483398438e-05,0.003392934799194336,0.0036580562591552734
88,"(6, 5)",0.4117647058823529,7.0,17.0,1.5020370483398438e-05,0.0035860538482666016,0.0038590431213378906
89,"(7, 4)",0.5,11.5,23.0,1.5974044799804688e-05,0.0032129287719726562,0.003454923629760742
90,"(1, 1)",0.5,11.5,23.0,1.71661376953125e-05,0.0035560131072998047,0.0038270950317382812
91,"(5, 5)",0.4117647058823529,7.0,17.0,1.6927719116210938e-05,0.0034279823303222656,0.003682851791381836
92,"(5, 5)",0.3888888888888889,7.0,18.0,1.5974044799804688e-05,0.0034041404724121094,0.0036618709564208984
93,"(6, 5)",0.3888888888888889,7.0,18.0,1.5020370483398438e-05,0.004369020462036133,0.004698038101196289
94,"(3, 5)",0.0,0.0,8.0,1.0013580322265625e-05,0.0037729740142822266,0.004014015197753906
95,"(2, 3)",0.20833333333333334,2.5,12.0,1.5974044799804688e-05,0.0035479068756103516,0.0038080215454101562
96,"(7, 4)",0.5208333333333334,12.5,24.0,2.193450927734375e-05,0.0032820701599121094,0.003568887710571289
97,"(7, 4)",0.54,13.5,25.0,2.193450927734375e-05,0.003425121307373047,0.0037050247192382812
98,"(7, 4)",0.5192307692307693,13.5,26.0,2.09808349609375e-05,0.0031249523162841797,0.0034041404724121094
99,"(1, 1)",0.5208333333333334,12.5,24.0,1.5974044799804688e-05,0.0034499168395996094,0.003710031509399414
100,"(1, 1)",0.5,12.5,25.0,1.5020370483398438e-05,0.003371000289916992,0.0036411285400390625
101,"(7, 4)",0.5370370370370371,14.5,27.0,2.193450927734375e-05,0.003381967544555664,0.003751993179321289
102,"(7, 4)",0.5178571428571429,14.5,28.0,2.4080276489257812e-05,0.0032329559326171875,0.0035359859466552734
103,"(1, 1)",0.4807692307692308,12.5,26.0,1.6927719116210938e-05,0.0035469532012939453,0.0038399696350097656
104,"(5, 5)",0.3684210526315789,7.0,19.0,1.6927719116210938e-05,0.0034651756286621094,0.0037169456481933594
105,"(6, 5)",0.3684210526315789,7.0,19.0,1.5974044799804688e-05,0.003465890884399414,0.0037441253662109375
106,"(7, 4)",0.5344827586206896,15.5,29.0,1.5974044799804688e-05,0.003264188766479492,0.003509998321533203
107,"(7, 4)",0.55,16.5,30.0,1.5974044799804688e-05,0.0032601356506347656,0.003484964370727539
108,"(7, 4)",0.532258064516129,16.5,31.0,1.5020370483398438e-05,0.0032529830932617188,0.0034949779510498047
109,"(2, 3)",0.19230769230769232,2.5,13.0,1.5974044799804688e-05,0.003721952438354492,0.0039980411529541016
110,"(3, 5)",0.1111111111111111,1.0,9.0,9.059906005859375e-06,0.0036420822143554688,0.003854036331176758
111,"(3, 5)",0.1,1.0,10.0,1.5974044799804688e-05,0.0034639835357666016,0.003731966018676758
112,"(7, 4)",0.546875,17.5,32.0,1.5020370483398438e-05,0.0033071041107177734,0.0035429000854492188
113,"(7, 4)",0.5303030303030303,17.5,33.0,1.5974044799804688e-05,0.0032501220703125,0.003490924835205078
114,"(1, 1)",0.46296296296296297,12.5,27.0,1.5974044799804688e-05,0.003593921661376953,0.003859996795654297
115,"(5, 5)",0.4,8.0,20.0,1.71661376953125e-05,0.003155946731567383,0.003407001495361328
116,"(5, 5)",0.38095238095238093,8.0,21.0,1.6927719116210938e-05,0.0034639835357666016,0.0037250518798828125
117,"(6, 5)",0.35,7.0,20.0,1.4781951904296875e-05,0.003407001495361328,0.003679990768432617
118,"(3, 5)",0.18181818181818182,2.0,11.0,1.5020370483398438e-05,0.0034880638122558594,0.003754138946533203
119,"(3, 5)",0.16666666666666666,2.0,12.0,1.5020370483398438e-05,0.0034029483795166016,0.0036649703979492188
120,"(7, 4)",0.5441176470588235,18.5,34.0,2.002716064453125e-05,0.003643035888671875,0.003910064697265625
121,"(7, 4)",0.5571428571428572,19.5,35.0,1.6927719116210938e-05,0.0032880306243896484,0.003529071807861328
122,"(7, 4)",0.5416666666666666,19.5,36.0,1.5020370483398438e-05,0.003247976303100586,0.0034720897674560547
123,"(3, 5)",0.15384615384615385,2.0,13.0,1.621246337890625e-05,0.003615856170654297,0.003876209259033203
124,"(1, 1)",0.48214285714285715,13.5,28.0,1.5974044799804688e-05,0.0038001537322998047,0.004063129425048828
125,"(1, 1)",0.5,14.5,29.0,1.621246337890625e-05,0.0035400390625,0.003850221633911133
126,"(1, 1)",0.5166666666666667,15.5,30.0,1.5020370483398438e-05,0.0034759044647216797,0.0037360191345214844
127,"(1, 1)",0.5,15.5,31.0,1.5974044799804688e-05,0.0034248828887939453,0.0036759376525878906
128,"(5, 5)",0.4090909090909091,9.0,22.0,1.6927719116210938e-05,0.0033681392669677734,0.0036230087280273438
129,"(5, 5)",0.391304347826087,9.0,23.0,1.71661376953125e-05,0.0033349990844726562,0.0035970211029052734
130,"(7, 4)",0.5540540540540541,20.5,37.0,2.193450927734375e-05,0.003143787384033203,0.003437042236328125
131,"(7, 4)",0.5657894736842105,21.5,38.0,2.2172927856445312e-05,0.003222942352294922,0.0035049915313720703
132,"(7, 4)",0.5769230769230769,22.5,39.0,2.3126602172851562e-05,0.002988100051879883,0.00327301025390625
133,"(7, 4)",0.5625,22.5,40.0,2.193450927734375e-05,0.0031440258026123047,0.003428936004638672
134,"(1, 1)",0.515625,16.5,32.0,1.5974044799804688e-05,0.0035381317138671875,0.0038080215454101562
135,"(1, 1)",0.5,16.5,33.0,1.5974044799804688e-05,0.003450155258178711,0.0037229061126708984
136,"(2, 3)",0.25,3.5,14.0,1.5020370483398438e-05,0.003604888916015625,0.003710031509399414
137,"(2, 3)",0.3,4.5,15.0,1.5020370483398438e-05,0.003526926040649414,0.003782033920288086
138,"(2, 3)",0.28125,4.5,16.0,1.5020370483398438e-05,0.003403902053833008,0.003670930862426758
139,"(2, 3)",0.2647058823529412,4.5,17.0,1.5020370483398438e-05,0.003381967544555664,0.003632068634033203
140,"(7, 4)",0.5487804878048781,22.5,41.0,1.5974044799804688e-05,0.0033578872680664062,0.003589153289794922
141,"(6, 5)",0.3333333333333333,7.0,21.0,1.4781951904296875e-05,0.0034019947052001953,0.0036728382110595703
142,"(1, 1)",0.4852941176470588,16.5,34.0,1.5974044799804688e-05,0.0036199092864990234,0.003885030746459961
143,"(5, 5)",0.4166666666666667,10.0,24.0,1.5974044799804688e-05,0.00335693359375,0.003464937210083008
144,"(5, 5)",0.4,10.0,25.0,1.6927719116210938e-05,0.003496885299682617,0.003757953643798828
145,"(7, 4)",0.5595238095238095,23.5,42.0,2.193450927734375e-05,0.003206968307495117,0.0034940242767333984
146,"(7, 4)",0.5465116279069767,23.5,43.0,2.193450927734375e-05,0.0031440258026123047,0.0034339427947998047
147,"(5, 5)",0.4230769230769231,11.0,26.0,1.6927719116210938e-05,0.0033261775970458984,0.003593921661376953
148,"(5, 5)",0.4074074074074074,11.0,27.0,1.6927719116210938e-05,0.0036821365356445312,0.003942012786865234
149,"(2, 3)",0.2777777777777778,5.0,18.0,1.5020370483398438e-05,0.003442049026489258,0.003698110580444336
150,"(3, 5)",0.14285714285714285,2.0,14.0,1.5020370483398438e-05,0.0034379959106445312,0.0036928653717041016
151,"(7, 4)",0.5568181818181818,24.5,44.0,2.09808349609375e-05,0.0029289722442626953,0.003208160400390625
152,"(7, 4)",0.5666666666666667,25.5,45.0,2.09808349609375e-05,0.0032720565795898438,0.003568887710571289
153,"(7, 4)",0.5760869565217391,26.5,46.0,2.193450927734375e-05,0.00310516357421875,0.0034079551696777344
154,"(7, 4)",0.5638297872340425,26.5,47.0,2.193450927734375e-05,0.003098011016845703,0.003390789031982422
155,"(1, 1)",0.4714285714285714,16.5,35.0,1.71661376953125e-05,0.0035359859466552734,0.0038101673126220703
156,"(7, 4)",0.5625,27.0,48.0,2.2172927856445312e-05,0.0032231807708740234,0.003511190414428711
157,"(2, 3)",0.2631578947368421,5.0,19.0,1.5974044799804688e-05,0.0035469532012939453,0.003815889358520508
158,"(6, 5)",0.3409090909090909,7.5,22.0,1.5974044799804688e-05,0.0036520957946777344,0.003921985626220703
159,"(7, 4)",0.5510204081632653,27.0,49.0,2.7894973754882812e-05,0.0030570030212402344,0.0033249855041503906
160,"(5, 5)",0.39285714285714285,11.0,28.0,1.6927719116210938e-05,0.0037260055541992188,0.003998994827270508
161,"(6, 5)",0.3695652173913043,8.5,23.0,1.5974044799804688e-05,0.0036411285400390625,0.003908872604370117
162,"(6, 5)",0.3958333333333333,9.5,24.0,1.5974044799804688e-05,0.0035359859466552734,0.0038199424743652344
163,"(6, 5)",0.42,10.5,25.0,1.5020370483398438e-05,0.003473043441772461,0.0037789344787597656
164,"(6, 5)",0.4423076923076923,11.5,26.0,1.6927719116210938e-05,0.003812074661254883,0.00409698486328125
165,"(6, 5)",0.46296296296296297,12.5,27.0,1.9073486328125e-05,0.003222942352294922,0.0034542083740234375
166,"(6, 5)",0.44642857142857145,12.5,28.0,1.5020370483398438e-05,0.0036017894744873047,0.003876924514770508
167,"(6, 5)",0.43103448275862066,12.5,29.0,1.5020370483398438e-05,0.0036580562591552734,0.003942012786865234
168,"(6, 5)",0.4166666666666667,12.5,30.0,1.5020370483398438e-05,0.0038008689880371094,0.004085063934326172
169,"(1, 1)",0.4861111111111111,17.5,36.0,1.6927719116210938e-05,0.0036687850952148438,0.0037779808044433594
170,"(1, 1)",0.4864864864864865,18.0,37.0,1.5974044799804688e-05,0.003515958786010742,0.0037708282470703125
171,"(1, 1)",0.47368421052631576,18.0,38.0,2.002716064453125e-05,0.0033729076385498047,0.0036220550537109375
172,"(7, 4)",0.56,28.0,50.0,2.193450927734375e-05,0.003268003463745117,0.003556966781616211
173,"(7, 4)",0.5686274509803921,29.0,51.0,2.09808349609375e-05,0.0033371448516845703,0.003632068634033203
174,"(7, 4)",0.5576923076923077,29.0,52.0,2.4080276489257812e-05,0.0036830902099609375,0.004022121429443359
175,"(6, 5)",0.4032258064516129,12.5,31.0,1.5020370483398438e-05,0.003568887710571289,0.0038628578186035156
176,"(7, 4)",0.5660377358490566,30.0,53.0,1.5974044799804688e-05,0.0031960010528564453,0.003420114517211914
177,"(7, 4)",0.5740740740740741,31.0,54.0,2.193450927734375e-05,0.003201007843017578,0.003532886505126953
178,"(7, 4)",0.5818181818181818,32.0,55.0,2.193450927734375e-05,0.003139019012451172,0.0034160614013671875
179,"(7, 4)",0.5892857142857143,33.0,56.0,2.2172927856445312e-05,0.0031769275665283203,0.0034580230712890625
180,"(7, 4)",0.5964912280701754,34.0,57.0,2.09808349609375e-05,0.003226041793823242,0.0035071372985839844
181,"(7, 4)",0.603448275862069,35.0,58.0,2.2172927856445312e-05,0.0031850337982177734,0.003461122512817383
182,"(7, 4)",0.5932203389830508,35.0,59.0,2.193450927734375e-05,0.0031850337982177734,0.0034749507904052734
183,"(7, 4)",0.5833333333333334,35.0,60.0,2.5033950805664062e-05,0.003175020217895508,0.0035049915313720703
184,"(3, 5)",0.13333333333333333,2.0,15.0,1.6927719116210938e-05,0.0034189224243164062,0.0037131309509277344
185,"(2, 3)",0.25,5.0,20.0,1.621246337890625e-05,0.0032570362091064453,0.0033659934997558594
186,"(5, 5)",0.3793103448275862,11.0,29.0,1.71661376953125e-05,0.003428936004638672,0.0036911964416503906
187,"(7, 4)",0.5901639344262295,36.0,61.0,2.8133392333984375e-05,0.0029609203338623047,0.003225088119506836
188,"(7, 4)",0.5806451612903226,36.0,62.0,2.09808349609375e-05,0.0031261444091796875,0.0034279823303222656
189,"(1, 1)",0.46153846153846156,18.0,39.0,2.002716064453125e-05,0.0035169124603271484,0.003776073455810547
190,"(7, 4)",0.5714285714285714,36.0,63.0,2.2172927856445312e-05,0.0030059814453125,0.0032911300659179688
191,"(6, 5)",0.390625,12.5,32.0,1.5020370483398438e-05,0.003670930862426758,0.0039501190185546875
192,"(5, 5)",0.36666666666666664,11.0,30.0,1.71661376953125e-05,0.003432035446166992,0.0037000179290771484
193,"(1, 1)",0.45,18.0,40.0,2.002716064453125e-05,0.003367900848388672,0.003609180450439453
194,"(7, 4)",0.5625,36.0,64.0,2.193450927734375e-05,0.0033228397369384766,0.0036149024963378906
195,"(2, 3)",0.2857142857142857,6.0,21.0,1.5974044799804688e-05,0.003461122512817383,0.0037140846252441406
196,"(2, 3)",0.3181818181818182,7.0,22.0,1.5020370483398438e-05,0.003414154052734375,0.0036919116973876953
197,"(2, 3)",0.30434782608695654,7.0,23.0,1.5974044799804688e-05,0.003565073013305664,0.0038268566131591797
198,"(2, 3)",0.2916666666666667,7.0,24.0,1.5020370483398438e-05,0.003326892852783203,0.003945112228393555
199,"(3, 5)",0.125,2.0,16.0,1.621246337890625e-05,0.003425121307373047,0.0036880970001220703
200,"(7, 4)",0.5538461538461539,36.0,65.0,2.193450927734375e-05,0.0031850337982177734,0.0034780502319335938
201,"(6, 5)",0.3787878787878788,12.5,33.0,1.5020370483398438e-05,0.0039708614349365234,0.0042459964752197266
202,"(1, 1)",0.4634146341463415,19.0,41.0,2.09808349609375e-05,0.003662109375,0.003913164138793945
203,"(1, 1)",0.4523809523809524,19.0,42.0,1.5974044799804688e-05,0.0035431385040283203,0.0038068294525146484
204,"(5, 5)",0.3870967741935484,12.0,31.0,1.7881393432617188e-05,0.0033779144287109375,0.003641843795776367
205,"(5, 5)",0.40625,13.0,32.0,1.71661376953125e-05,0.0033690929412841797,0.003620147705078125
206,"(5, 5)",0.3939393939393939,13.0,33.0,1.5974044799804688e-05,0.0033659934997558594,0.003612995147705078
207,"(5, 5)",0.4117647058823529,14.0,34.0,1.6927719116210938e-05,0.003358125686645508,0.0036139488220214844
208,"(5, 5)",0.42857142857142855,15.0,35.0,1.6927719116210938e-05,0.003448963165283203,0.0037078857421875
209,"(5, 5)",0.4166666666666667,15.0,36.0,1.6927719116210938e-05,0.0034630298614501953,0.003731966018676758
210,"(5, 5)",0.43243243243243246,16.0,37.0,1.9073486328125e-05,0.004019975662231445,0.004292011260986328
211,"(5, 5)",0.42105263157894735,16.0,38.0,1.5974044799804688e-05,0.0034999847412109375,0.003756999969482422
212,"(2, 3)",0.28,7.0,25.0,1.5020370483398438e-05,0.0033440589904785156,0.0035979747772216797
213,"(7, 4)",0.5454545454545454,36.0,66.0,2.3126602172851562e-05,0.003100872039794922,0.0033981800079345703
214,"(1, 1)",0.4418604651162791,19.0,43.0,2.193450927734375e-05,0.0033669471740722656,0.00362396240234375
215,"(5, 5)",0.4358974358974359,17.0,39.0,1.6927719116210938e-05,0.0033111572265625,0.003568887710571289
216,"(5, 5)",0.425,17.0,40.0,1.71661376953125e-05,0.0033409595489501953,0.0036001205444335938
217,"(6, 5)",0.36764705882352944,12.5,34.0,1.5020370483398438e-05,0.0035130977630615234,0.003776073455810547
218,"(7, 4)",0.5522388059701493,37.0,67.0,2.09808349609375e-05,0.0033850669860839844,0.0036890506744384766
219,"(7, 4)",0.5588235294117647,38.0,68.0,2.4080276489257812e-05,0.0032110214233398438,0.0035490989685058594
220,"(7, 4)",0.5507246376811594,38.0,69.0,2.193450927734375e-05,0.003197908401489258,0.0034918785095214844
221,"(3, 5)",0.11764705882352941,2.0,17.0,1.5020370483398438e-05,0.0034379959106445312,0.0037457942962646484
222,"(7, 4)",0.5428571428571428,38.0,70.0,2.288818359375e-05,0.003141164779663086,0.0034389495849609375
223,"(5, 5)",0.43902439024390244,18.0,41.0,1.6927719116210938e-05,0.0034940242767333984,0.003754854202270508
224,"(5, 5)",0.4523809523809524,19.0,42.0,1.6927719116210938e-05,0.0034780502319335938,0.003743886947631836
225,"(5, 5)",0.46511627906976744,20.0,43.0,1.6927719116210938e-05,0.0035300254821777344,0.003787994384765625
226,"(5, 5)",0.45454545454545453,20.0,44.0,1.71661376953125e-05,0.0033359527587890625,0.003587961196899414
227,"(5, 5)",0.4444444444444444,20.0,45.0,1.6927719116210938e-05,0.0034029483795166016,0.0036737918853759766
228,"(1, 1)",0.4318181818181818,19.0,44.0,1.71661376953125e-05,0.003403902053833008,0.003670215606689453
229,"(2, 3)",0.3076923076923077,8.0,26.0,1.5020370483398438e-05,0.0036950111389160156,0.003968000411987305
230,"(2, 3)",0.2962962962962963,8.0,27.0,1.5020370483398438e-05,0.0034940242767333984,0.003743886947631836
231,"(7, 4)",0.5492957746478874,39.0,71.0,2.09808349609375e-05,0.003203153610229492,0.0035021305084228516
232,"(7, 4)",0.5555555555555556,40.0,72.0,2.193450927734375e-05,0.003184080123901367,0.0034809112548828125
233,"(7, 4)",0.5616438356164384,41.0,73.0,2.2172927856445312e-05,0.0032470226287841797,0.0035371780395507812
234,"(7, 4)",0.5540540540540541,41.0,74.0,2.193450927734375e-05,0.003161907196044922,0.003468036651611328
235,"(7, 4)",0.5466666666666666,41.0,75.0,2.6941299438476562e-05,0.0029609203338623047,0.0032219886779785156
236,"(5, 5)",0.43478260869565216,20.0,46.0,1.6927719116210938e-05,0.003957033157348633,0.004225015640258789
237,"(6, 5)",0.35714285714285715,12.5,35.0,1.7881393432617188e-05,0.0036001205444335938,0.0039010047912597656
238,"(2, 3)",0.32142857142857145,9.0,28.0,1.5974044799804688e-05,0.003609895706176758,0.0038728713989257812
239,"(2, 3)",0.3103448275862069,9.0,29.0,1.5020370483398438e-05,0.003618955612182617,0.003879070281982422
240,"(1, 1)",0.4222222222222222,19.0,45.0,1.5974044799804688e-05,0.003365039825439453,0.003632068634033203
241,"(7, 4)",0.5394736842105263,41.0,76.0,2.193450927734375e-05,0.0030128955841064453,0.0032830238342285156
242,"(2, 3)",0.3333333333333333,10.0,30.0,1.5020370483398438e-05,0.003314971923828125,0.003564119338989258
243,"(2, 3)",0.3548387096774194,11.0,31.0,1.5974044799804688e-05,0.0035440921783447266,0.0038001537322998047
244,"(2, 3)",0.375,12.0,32.0,1.5974044799804688e-05,0.0034360885620117188,0.0037000179290771484
245,"(2, 3)",0.3939393939393939,13.0,33.0,1.5020370483398438e-05,0.003780841827392578,0.004045009613037109
246,"(2, 3)",0.38235294117647056,13.0,34.0,1.7881393432617188e-05,0.003670930862426758,0.003975868225097656
247,"(2, 3)",0.38571428571428573,13.5,35.0,1.5974044799804688e-05,0.003392934799194336,0.003659963607788086
