Iteration,Move,Q,V,N,tU,tR,tT
39,"(0, 2)",0.0,0.0,21.0,1.4066696166992188e-05,2.86102294921875e-06,7.486343383789062e-05
40,"(4, 1)",0.0,0.0,22.0,1.5020370483398438e-05,4.0531158447265625e-06,7.605552673339844e-05
41,"(0, 2)",0.0,0.0,22.0,1.2874603271484375e-05,4.0531158447265625e-06,7.390975952148438e-05
42,"(4, 1)",0.0,0.0,23.0,9.059906005859375e-06,1.4066696166992188e-05,6.222724914550781e-05
43,"(0, 2)",0.0,0.0,23.0,1.4066696166992188e-05,3.0994415283203125e-06,8.916854858398438e-05
44,"(4, 1)",0.0,0.0,24.0,9.059906005859375e-06,9.059906005859375e-06,5.91278076171875e-05
45,"(0, 2)",0.0,0.0,24.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
46,"(4, 1)",0.0,0.0,25.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
47,"(0, 2)",0.0,0.0,25.0,1.7881393432617188e-05,2.86102294921875e-06,8.296966552734375e-05
48,"(4, 1)",0.0,0.0,26.0,8.821487426757812e-06,1.3828277587890625e-05,6.29425048828125e-05
49,"(0, 2)",0.0,0.0,26.0,1.3828277587890625e-05,3.814697265625e-06,7.796287536621094e-05
50,"(4, 1)",0.0,0.0,27.0,9.059906005859375e-06,8.106231689453125e-06,5.91278076171875e-05
51,"(0, 2)",0.0,0.0,27.0,1.4066696166992188e-05,3.0994415283203125e-06,7.82012939453125e-05
52,"(4, 1)",0.0,0.0,28.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
53,"(0, 2)",0.0,0.0,28.0,1.4066696166992188e-05,2.86102294921875e-06,7.700920104980469e-05
54,"(4, 1)",0.0,0.0,29.0,9.059906005859375e-06,1.4066696166992188e-05,6.413459777832031e-05
55,"(0, 2)",0.0,0.0,29.0,1.3828277587890625e-05,2.86102294921875e-06,7.700920104980469e-05
56,"(4, 1)",0.0,0.0,30.0,9.059906005859375e-06,9.059906005859375e-06,5.91278076171875e-05
57,"(0, 2)",0.0,0.0,30.0,1.3828277587890625e-05,2.86102294921875e-06,7.796287536621094e-05
58,"(4, 1)",0.0,0.0,31.0,1.5020370483398438e-05,4.0531158447265625e-06,7.796287536621094e-05
59,"(0, 2)",0.0,0.0,31.0,1.4066696166992188e-05,3.0994415283203125e-06,7.796287536621094e-05
60,"(4, 1)",0.0,0.0,32.0,9.059906005859375e-06,1.4066696166992188e-05,6.29425048828125e-05
61,"(0, 2)",0.0,0.0,32.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
62,"(4, 1)",0.0,0.0,33.0,9.059906005859375e-06,8.821487426757812e-06,5.793571472167969e-05
63,"(0, 2)",0.0,0.0,33.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
64,"(4, 1)",0.0,0.0,34.0,1.4781951904296875e-05,2.86102294921875e-06,7.796287536621094e-05
65,"(0, 2)",0.0,0.0,34.0,1.2874603271484375e-05,2.86102294921875e-06,7.796287536621094e-05
66,"(4, 1)",0.0,0.0,35.0,8.821487426757812e-06,1.4066696166992188e-05,6.389617919921875e-05
67,"(0, 2)",0.0,0.0,35.0,1.3828277587890625e-05,4.0531158447265625e-06,7.891654968261719e-05
68,"(4, 1)",0.0,0.0,36.0,9.059906005859375e-06,8.821487426757812e-06,5.888938903808594e-05
69,"(0, 2)",0.0,0.0,36.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
70,"(4, 1)",0.0,0.0,37.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
71,"(0, 2)",0.0,0.0,37.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
72,"(4, 1)",0.0,0.0,38.0,9.059906005859375e-06,1.3828277587890625e-05,6.29425048828125e-05
73,"(0, 2)",0.0,0.0,38.0,1.2874603271484375e-05,4.0531158447265625e-06,7.796287536621094e-05
74,"(4, 1)",0.0,0.0,39.0,9.059906005859375e-06,9.059906005859375e-06,5.793571472167969e-05
75,"(0, 2)",0.0,0.0,39.0,1.4066696166992188e-05,4.0531158447265625e-06,7.796287536621094e-05
76,"(4, 1)",0.0,0.0,40.0,1.4066696166992188e-05,3.0994415283203125e-06,7.915496826171875e-05
77,"(0, 2)",0.0,0.0,40.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
78,"(4, 1)",0.0,0.0,41.0,9.059906005859375e-06,1.4066696166992188e-05,6.29425048828125e-05
79,"(0, 2)",0.0,0.0,41.0,1.5020370483398438e-05,3.0994415283203125e-06,7.82012939453125e-05
80,"(4, 1)",0.0,0.0,42.0,9.059906005859375e-06,9.059906005859375e-06,5.817413330078125e-05
81,"(0, 2)",0.0,0.0,42.0,1.4066696166992188e-05,2.86102294921875e-06,7.82012939453125e-05
82,"(4, 1)",0.0,0.0,43.0,1.3828277587890625e-05,4.0531158447265625e-06,7.700920104980469e-05
83,"(0, 2)",0.0,0.0,43.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
84,"(4, 1)",0.0,0.0,44.0,9.059906005859375e-06,1.4066696166992188e-05,6.318092346191406e-05
85,"(0, 2)",0.0,0.0,44.0,1.3828277587890625e-05,4.0531158447265625e-06,7.700920104980469e-05
86,"(4, 1)",0.0,0.0,45.0,9.059906005859375e-06,9.059906005859375e-06,5.817413330078125e-05
87,"(0, 2)",0.0,0.0,45.0,1.3828277587890625e-05,3.814697265625e-06,7.700920104980469e-05
88,"(4, 1)",0.0,0.0,46.0,1.4781951904296875e-05,4.0531158447265625e-06,7.796287536621094e-05
89,"(0, 2)",0.0,0.0,46.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
90,"(4, 1)",0.0,0.0,47.0,9.059906005859375e-06,1.4066696166992188e-05,6.508827209472656e-05
91,"(0, 2)",0.0,0.0,47.0,1.5020370483398438e-05,4.0531158447265625e-06,7.796287536621094e-05
92,"(4, 1)",0.0,0.0,48.0,9.059906005859375e-06,9.059906005859375e-06,5.793571472167969e-05
93,"(0, 2)",0.0,0.0,48.0,1.4066696166992188e-05,3.0994415283203125e-06,7.700920104980469e-05
94,"(4, 1)",0.0,0.0,49.0,1.5020370483398438e-05,3.0994415283203125e-06,7.796287536621094e-05
95,"(0, 2)",0.0,0.0,49.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
96,"(4, 1)",0.0,0.0,50.0,1.3113021850585938e-05,1.4066696166992188e-05,6.794929504394531e-05
97,"(0, 2)",0.0,0.0,50.0,1.3828277587890625e-05,3.814697265625e-06,7.796287536621094e-05
98,"(4, 1)",0.0,0.0,51.0,8.821487426757812e-06,8.821487426757812e-06,5.888938903808594e-05
99,"(0, 2)",0.0,0.0,51.0,1.4066696166992188e-05,3.0994415283203125e-06,7.796287536621094e-05
100,"(4, 1)",0.0,0.0,52.0,1.5020370483398438e-05,4.0531158447265625e-06,7.891654968261719e-05
101,"(0, 2)",0.0,0.0,52.0,1.4066696166992188e-05,3.0994415283203125e-06,7.700920104980469e-05
102,"(4, 1)",0.0,0.0,53.0,1.0013580322265625e-05,1.3113021850585938e-05,6.413459777832031e-05
103,"(0, 2)",0.0,0.0,53.0,1.5020370483398438e-05,4.0531158447265625e-06,7.796287536621094e-05
104,"(4, 1)",0.0,0.0,54.0,9.059906005859375e-06,9.059906005859375e-06,5.793571472167969e-05
105,"(0, 2)",0.0,0.0,54.0,2.6941299438476562e-05,2.86102294921875e-06,8.916854858398438e-05
106,"(4, 1)",0.0,0.0,55.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
107,"(0, 2)",0.0,0.0,55.0,1.4066696166992188e-05,4.0531158447265625e-06,7.510185241699219e-05
108,"(4, 1)",0.0,0.0,56.0,8.821487426757812e-06,1.3828277587890625e-05,6.198883056640625e-05
109,"(0, 2)",0.0,0.0,56.0,1.3828277587890625e-05,3.814697265625e-06,7.581710815429688e-05
110,"(4, 1)",0.0,0.0,57.0,8.821487426757812e-06,9.059906005859375e-06,5.698204040527344e-05
111,"(0, 2)",0.0,0.0,57.0,1.3828277587890625e-05,3.0994415283203125e-06,7.581710815429688e-05
112,"(4, 1)",0.0,0.0,58.0,1.5020370483398438e-05,3.0994415283203125e-06,7.605552673339844e-05
113,"(0, 2)",0.0,0.0,58.0,1.3113021850585938e-05,4.0531158447265625e-06,7.510185241699219e-05
114,"(4, 1)",0.0,0.0,59.0,8.821487426757812e-06,1.3828277587890625e-05,6.198883056640625e-05
115,"(0, 2)",0.0,0.0,59.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
116,"(4, 1)",0.0,0.0,60.0,9.059906005859375e-06,7.867813110351562e-06,5.698204040527344e-05
117,"(0, 2)",0.0,0.0,60.0,1.4066696166992188e-05,2.86102294921875e-06,7.510185241699219e-05
118,"(4, 1)",0.0,0.0,61.0,1.3828277587890625e-05,3.814697265625e-06,7.605552673339844e-05
119,"(0, 2)",0.0,0.0,61.0,1.3828277587890625e-05,2.86102294921875e-06,7.581710815429688e-05
120,"(4, 1)",0.0,0.0,62.0,9.059906005859375e-06,1.3113021850585938e-05,6.198883056640625e-05
121,"(0, 2)",0.0,0.0,62.0,1.4066696166992188e-05,4.0531158447265625e-06,7.510185241699219e-05
122,"(4, 1)",0.0,0.0,63.0,9.059906005859375e-06,9.059906005859375e-06,5.698204040527344e-05
123,"(0, 2)",0.0,0.0,63.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
124,"(4, 1)",0.0,0.0,64.0,1.4066696166992188e-05,2.86102294921875e-06,7.605552673339844e-05
125,"(0, 2)",0.0,0.0,64.0,1.3828277587890625e-05,4.0531158447265625e-06,7.486343383789062e-05
126,"(4, 1)",0.0,0.0,65.0,9.059906005859375e-06,1.4066696166992188e-05,6.318092346191406e-05
127,"(0, 2)",0.0,0.0,65.0,1.4781951904296875e-05,4.0531158447265625e-06,7.581710815429688e-05
128,"(4, 1)",0.0,0.0,66.0,9.059906005859375e-06,9.059906005859375e-06,5.7220458984375e-05
129,"(0, 2)",0.0,0.0,66.0,1.3828277587890625e-05,2.86102294921875e-06,7.486343383789062e-05
130,"(4, 1)",0.0,0.0,67.0,1.5020370483398438e-05,3.0994415283203125e-06,7.605552673339844e-05
131,"(0, 2)",0.0,0.0,67.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
132,"(4, 1)",0.0,0.0,68.0,9.059906005859375e-06,1.4066696166992188e-05,6.198883056640625e-05
133,"(0, 2)",0.0,0.0,68.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
134,"(4, 1)",0.0,0.0,69.0,9.059906005859375e-06,8.106231689453125e-06,5.698204040527344e-05
135,"(0, 2)",0.0,0.0,69.0,1.4066696166992188e-05,3.0994415283203125e-06,7.605552673339844e-05
136,"(4, 1)",0.0,0.0,70.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
137,"(0, 2)",0.0,0.0,70.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
138,"(4, 1)",0.0,0.0,71.0,9.059906005859375e-06,1.2874603271484375e-05,6.198883056640625e-05
139,"(0, 2)",0.0,0.0,71.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
140,"(4, 1)",0.0,0.0,72.0,1.0013580322265625e-05,8.106231689453125e-06,5.793571472167969e-05
141,"(0, 2)",0.0,0.0,72.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
142,"(4, 1)",0.0,0.0,73.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
143,"(0, 2)",0.0,0.0,73.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
144,"(4, 1)",0.0,0.0,74.0,9.059906005859375e-06,1.3113021850585938e-05,6.103515625e-05
145,"(0, 2)",0.0,0.0,74.0,2.002716064453125e-05,4.0531158447265625e-06,8.320808410644531e-05
146,"(4, 1)",0.0,0.0,75.0,9.059906005859375e-06,9.059906005859375e-06,5.698204040527344e-05
147,"(0, 2)",0.0,0.0,75.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
148,"(4, 1)",0.0,0.0,76.0,1.5974044799804688e-05,4.0531158447265625e-06,7.700920104980469e-05
149,"(0, 2)",0.0,0.0,76.0,1.3113021850585938e-05,4.0531158447265625e-06,7.510185241699219e-05
150,"(4, 1)",0.0,0.0,77.0,9.059906005859375e-06,1.4066696166992188e-05,6.198883056640625e-05
151,"(0, 2)",0.0,0.0,77.0,1.4781951904296875e-05,2.86102294921875e-06,7.700920104980469e-05
152,"(4, 1)",0.0,0.0,78.0,1.0013580322265625e-05,9.059906005859375e-06,5.793571472167969e-05
153,"(0, 2)",0.0,0.0,78.0,1.4066696166992188e-05,3.0994415283203125e-06,7.605552673339844e-05
154,"(4, 1)",0.0,0.0,79.0,1.5020370483398438e-05,3.0994415283203125e-06,7.700920104980469e-05
155,"(0, 2)",0.0,0.0,79.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
156,"(4, 1)",0.0,0.0,80.0,9.059906005859375e-06,1.4066696166992188e-05,6.198883056640625e-05
157,"(0, 2)",0.0,0.0,80.0,1.3828277587890625e-05,3.814697265625e-06,7.605552673339844e-05
158,"(4, 1)",0.0,0.0,81.0,1.0013580322265625e-05,8.106231689453125e-06,5.793571472167969e-05
159,"(0, 2)",0.0,0.0,81.0,1.5020370483398438e-05,3.0994415283203125e-06,7.605552673339844e-05
160,"(4, 1)",0.0,0.0,82.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
161,"(0, 2)",0.0,0.0,82.0,1.3828277587890625e-05,2.86102294921875e-06,7.581710815429688e-05
162,"(4, 1)",0.0,0.0,83.0,8.821487426757812e-06,1.4066696166992188e-05,6.29425048828125e-05
163,"(0, 2)",0.0,0.0,83.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
164,"(4, 1)",0.0,0.0,84.0,1.0013580322265625e-05,9.059906005859375e-06,5.817413330078125e-05
165,"(0, 2)",0.0,0.0,84.0,1.4066696166992188e-05,2.86102294921875e-06,7.605552673339844e-05
166,"(4, 1)",0.0,0.0,85.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
167,"(0, 2)",0.0,0.0,85.0,1.4066696166992188e-05,3.0994415283203125e-06,7.605552673339844e-05
168,"(4, 1)",0.0,0.0,86.0,9.059906005859375e-06,1.3113021850585938e-05,6.198883056640625e-05
169,"(0, 2)",0.0,0.0,86.0,1.3828277587890625e-05,3.814697265625e-06,7.581710815429688e-05
170,"(4, 1)",0.0,0.0,87.0,9.059906005859375e-06,8.821487426757812e-06,5.698204040527344e-05
171,"(0, 2)",0.0,0.0,87.0,1.4066696166992188e-05,3.0994415283203125e-06,7.605552673339844e-05
172,"(4, 1)",0.0,0.0,88.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
173,"(0, 2)",0.0,0.0,88.0,1.4066696166992188e-05,2.86102294921875e-06,7.605552673339844e-05
174,"(4, 1)",0.0,0.0,89.0,1.0013580322265625e-05,1.4066696166992188e-05,6.389617919921875e-05
175,"(0, 2)",0.0,0.0,89.0,1.5020370483398438e-05,3.814697265625e-06,7.700920104980469e-05
176,"(4, 1)",0.0,0.0,90.0,9.059906005859375e-06,9.059906005859375e-06,5.793571472167969e-05
177,"(0, 2)",0.0,0.0,90.0,1.3828277587890625e-05,2.86102294921875e-06,7.605552673339844e-05
178,"(4, 1)",0.0,0.0,91.0,1.5020370483398438e-05,3.0994415283203125e-06,7.700920104980469e-05
179,"(0, 2)",0.0,0.0,91.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
180,"(4, 1)",0.0,0.0,92.0,1.0013580322265625e-05,1.3113021850585938e-05,6.29425048828125e-05
181,"(0, 2)",0.0,0.0,92.0,1.4066696166992188e-05,3.814697265625e-06,7.700920104980469e-05
182,"(4, 1)",0.0,0.0,93.0,1.0013580322265625e-05,9.059906005859375e-06,5.793571472167969e-05
183,"(0, 2)",0.0,0.0,93.0,1.5020370483398438e-05,3.0994415283203125e-06,7.605552673339844e-05
184,"(4, 1)",0.0,0.0,94.0,1.5020370483398438e-05,3.0994415283203125e-06,7.700920104980469e-05
185,"(0, 2)",0.0,0.0,94.0,1.2874603271484375e-05,4.0531158447265625e-06,7.486343383789062e-05
186,"(4, 1)",0.0,0.0,95.0,1.0013580322265625e-05,1.2874603271484375e-05,6.29425048828125e-05
187,"(0, 2)",0.0,0.0,95.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
188,"(4, 1)",0.0,0.0,96.0,9.059906005859375e-06,8.106231689453125e-06,5.793571472167969e-05
189,"(0, 2)",0.0,0.0,96.0,1.3828277587890625e-05,3.814697265625e-06,7.581710815429688e-05
190,"(4, 1)",0.0,0.0,97.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
191,"(0, 2)",0.0,0.0,97.0,1.4066696166992188e-05,3.0994415283203125e-06,7.605552673339844e-05
192,"(4, 1)",0.0,0.0,98.0,1.0013580322265625e-05,1.3113021850585938e-05,6.318092346191406e-05
193,"(0, 2)",0.0,0.0,98.0,1.4066696166992188e-05,2.86102294921875e-06,8.0108642578125e-05
194,"(4, 1)",0.0,0.0,99.0,1.0013580322265625e-05,9.059906005859375e-06,5.793571472167969e-05
195,"(0, 2)",0.0,0.0,99.0,1.5020370483398438e-05,3.0994415283203125e-06,7.700920104980469e-05
196,"(4, 1)",0.0,0.0,100.0,1.4066696166992188e-05,2.86102294921875e-06,7.700920104980469e-05
197,"(0, 2)",0.0,0.0,100.0,1.4066696166992188e-05,4.0531158447265625e-06,7.605552673339844e-05
198,"(4, 1)",0.0,0.0,101.0,1.0013580322265625e-05,1.3113021850585938e-05,6.413459777832031e-05
199,"(0, 2)",0.0,0.0,101.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
200,"(4, 1)",0.0,0.0,102.0,8.821487426757812e-06,8.821487426757812e-06,5.793571472167969e-05
201,"(0, 2)",0.0,0.0,102.0,1.4066696166992188e-05,4.0531158447265625e-06,7.700920104980469e-05
202,"(4, 1)",0.0,0.0,103.0,1.5974044799804688e-05,3.0994415283203125e-06,7.700920104980469e-05
203,"(0, 2)",0.0,0.0,103.0,1.5020370483398438e-05,4.0531158447265625e-06,7.796287536621094e-05
204,"(4, 1)",0.0,0.0,104.0,9.059906005859375e-06,1.4066696166992188e-05,6.198883056640625e-05
205,"(0, 2)",0.0,0.0,104.0,1.3828277587890625e-05,2.86102294921875e-06,7.581710815429688e-05
206,"(4, 1)",0.0,0.0,105.0,9.059906005859375e-06,9.059906005859375e-06,5.793571472167969e-05
207,"(0, 2)",0.0,0.0,105.0,1.5020370483398438e-05,4.0531158447265625e-06,7.700920104980469e-05
208,"(4, 1)",0.0,0.0,106.0,1.5020370483398438e-05,2.86102294921875e-06,7.700920104980469e-05
209,"(0, 2)",0.0,0.0,106.0,1.4066696166992188e-05,3.0994415283203125e-06,7.700920104980469e-05
210,"(4, 1)",0.0,0.0,107.0,1.0013580322265625e-05,1.2874603271484375e-05,6.318092346191406e-05
211,"(0, 2)",0.0,0.0,107.0,1.5020370483398438e-05,4.0531158447265625e-06,7.796287536621094e-05
212,"(4, 1)",0.0,0.0,108.0,1.0013580322265625e-05,9.059906005859375e-06,5.793571472167969e-05
213,"(0, 2)",0.0,0.0,108.0,1.4066696166992188e-05,4.0531158447265625e-06,9.107589721679688e-05
214,"(4, 1)",0.0,0.0,109.0,2.5987625122070312e-05,5.9604644775390625e-06,0.00013518333435058594
215,"(0, 2)",0.0,0.0,109.0,2.5987625122070312e-05,5.9604644775390625e-06,0.00013399124145507812
216,"(4, 1)",0.0,0.0,110.0,1.6927719116210938e-05,2.4080276489257812e-05,0.00010895729064941406
217,"(0, 2)",0.0,0.0,110.0,2.5033950805664062e-05,5.9604644775390625e-06,0.00013494491577148438
218,"(4, 1)",0.0,0.0,111.0,1.71661376953125e-05,1.5020370483398438e-05,0.00010204315185546875
219,"(0, 2)",0.0,0.0,111.0,2.5033950805664062e-05,6.9141387939453125e-06,0.00013399124145507812
220,"(4, 1)",0.0,0.0,112.0,2.6941299438476562e-05,6.9141387939453125e-06,0.00014495849609375
221,"(0, 2)",0.0,0.0,112.0,1.5974044799804688e-05,4.0531158447265625e-06,8.606910705566406e-05
222,"(4, 1)",0.0,0.0,113.0,1.0967254638671875e-05,1.5020370483398438e-05,7.104873657226562e-05
223,"(0, 2)",0.0,0.0,113.0,1.6927719116210938e-05,3.814697265625e-06,8.606910705566406e-05
224,"(4, 1)",0.0,0.0,114.0,1.0967254638671875e-05,1.0013580322265625e-05,6.4849853515625e-05
225,"(0, 2)",0.0,0.0,114.0,1.5974044799804688e-05,4.0531158447265625e-06,8.487701416015625e-05
226,"(4, 1)",0.0,0.0,115.0,1.7881393432617188e-05,4.0531158447265625e-06,8.702278137207031e-05
227,"(0, 2)",0.0,0.0,115.0,1.5974044799804688e-05,4.0531158447265625e-06,8.58306884765625e-05
228,"(4, 1)",0.0,0.0,116.0,1.0013580322265625e-05,1.5020370483398438e-05,6.890296936035156e-05
229,"(0, 2)",0.0,0.0,116.0,1.5974044799804688e-05,3.814697265625e-06,8.606910705566406e-05
230,"(4, 1)",0.0,0.0,117.0,1.0967254638671875e-05,2.5033950805664062e-05,9.298324584960938e-05
231,"(0, 2)",0.0,0.0,117.0,2.193450927734375e-05,5.9604644775390625e-06,0.00011610984802246094
232,"(4, 1)",0.0,0.0,118.0,2.288818359375e-05,5.0067901611328125e-06,0.00012183189392089844
233,"(0, 2)",0.0,0.0,118.0,2.09808349609375e-05,5.0067901611328125e-06,0.00011396408081054688
234,"(4, 1)",0.0,0.0,119.0,1.4066696166992188e-05,2.09808349609375e-05,9.393692016601562e-05
235,"(0, 2)",0.0,0.0,119.0,2.3126602172851562e-05,5.0067901611328125e-06,0.00011610984802246094
236,"(4, 1)",0.0,0.0,120.0,1.4066696166992188e-05,1.2874603271484375e-05,8.606910705566406e-05
237,"(0, 2)",0.0,0.0,120.0,2.09808349609375e-05,5.0067901611328125e-06,0.00011491775512695312
238,"(4, 1)",0.0,0.0,121.0,2.3126602172851562e-05,5.0067901611328125e-06,0.00011420249938964844
239,"(0, 2)",0.0,0.0,121.0,1.7881393432617188e-05,5.0067901611328125e-06,9.298324584960938e-05
240,"(4, 1)",0.0,0.0,122.0,1.2159347534179688e-05,1.5974044799804688e-05,7.700920104980469e-05
241,"(0, 2)",0.0,0.0,122.0,1.7881393432617188e-05,5.0067901611328125e-06,9.393692016601562e-05
242,"(4, 1)",0.0,0.0,123.0,1.1920928955078125e-05,1.0967254638671875e-05,7.104873657226562e-05
243,"(0, 2)",0.0,0.0,123.0,1.811981201171875e-05,4.0531158447265625e-06,9.393692016601562e-05
244,"(4, 1)",0.0,0.0,124.0,1.7881393432617188e-05,4.0531158447265625e-06,9.393692016601562e-05
245,"(0, 2)",0.0,0.0,124.0,1.6927719116210938e-05,5.0067901611328125e-06,9.202957153320312e-05
246,"(4, 1)",0.0,0.0,125.0,1.1920928955078125e-05,1.5974044799804688e-05,7.700920104980469e-05
247,"(0, 2)",0.0,0.0,125.0,1.811981201171875e-05,4.0531158447265625e-06,9.417533874511719e-05
